id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
325059286,20140513T000000,819900.0,5.0,2.75,3150,7119,2.0,0,0,3,9,3150
2597650240,20141023T000000,520000.0,3.0,2.25,2030,16200,2.0,0,0,3,8,2030
3353400435,20140721T000000,230000.0,,2.0,1450,11204,1.0,0,0,3,7,1450
7972000240,20150202T000000,240000.0,,1.75,1510,10248,1.0,0,0,3,7,1510
7520000520,20140905T000000,232000.0,,1.0,1240,12092,1.0,0,0,3,6,960
7520000520,20150311T000000,240500.0,2.0,,1240,12092,1.0,0,0,3,6,960
3530210260,20141027T000000,274975.0,3.0,2.5,3030,45004,2.0,0,0,3,9,3030
1959700550,20140905T000000,740000.0,4.0,,2050,4400,1.5,0,0,4,9,2050
1665400045,20150428T000000,186375.0,,1.0,1000,7636,1.0,0,0,2,7,1000
9542850320,20140725T000000,790000.0,3.0,,2370,10289,1.0,0,0,4,9,1590
3179100060,20140916T000000,880000.0,4.0,3.5,2800,6750,2.0,0,0,3,9,1890
2946001550,20150416T000000,279000.0,6.0,1.75,2240,11180,2.0,0,0,4,7,2240
8078490390,20140729T000000,295000.0,3.0,,1810,10530,1.0,0,2,3,8,1810
9550201550,20150408T000000,640000.0,,1.0,1070,5000,1.0,0,0,3,7,1070
191100045,20140703T000000,940000.0,4.0,,2490,9525,2.0,0,0,5,9,2490
5009600070,20141007T000000,260000.0,4.0,2.5,1960,5238,2.0,0,0,3,7,1960
200350070,20140602T000000,559900.0,3.0,,2930,5569,1.0,0,0,3,9,1860
2877103726,20140722T000000,791500.0,4.0,,1510,3500,1.5,0,0,5,7,1510
405100295,20140826T000000,265000.0,3.0,,1420,8250,1.0,0,0,3,7,1420
4268200055,20150501T000000,245000.0,3.0,,1740,11547,,0,0,3,7,1740
3126069068,20150424T000000,485000.0,4.0,1.75,2560,43995,2.0,0,0,4,7,2560
1115300070,20141106T000000,684000.0,4.0,,3040,8414,2.0,0,0,3,9,2420
6414100671,20140909T000000,425000.0,,1.75,2500,6840,1.0,0,0,3,8,1300
7004200060,20141017T000000,309600.0,4.0,1.75,1275,20000,1.0,0,0,4,6,1275
7852110140,20140718T000000,552250.0,,2.5,2580,5823,2.0,0,0,3,8,2580
3969300030,20140723T000000,165000.0,4.0,1.0,1000,7134,1.0,0,0,3,6,1000
3969300030,20141229T000000,239900.0,4.0,,1000,7134,,0,0,3,6,1000
4048400070,20141205T000000,320000.0,2.0,,1070,32633,1.0,0,0,4,6,1070
808000070,20141021T000000,206600.0,3.0,,1390,13464,,0,0,4,7,1390
7374200030,20150416T000000,387000.0,4.0,1.75,2500,7690,,0,0,3,7,1250
7325600160,20140604T000000,299000.0,1.0,,560,12120,1.0,0,0,3,4,560
2757000030,20140922T000000,855000.0,4.0,,2270,10460,2.0,0,0,3,9,2270
616000140,20150126T000000,315000.0,,1.0,1900,14400,1.0,0,0,4,7,1300
3363900111,20141203T000000,437500.0,2.0,1.0,990,3120,1.0,0,2,5,7,790
9262800171,20150324T000000,252000.0,,1.5,1550,19800,1.0,0,0,4,7,1050
6607000126,20140604T000000,375000.0,4.0,1.75,2200,7475,1.0,0,0,5,7,1100
5416510830,20140806T000000,300000.0,,2.5,1910,4862,,0,0,3,7,1910
2201500030,20141006T000000,420000.0,,1.0,1750,9600,1.5,0,0,4,7,1750
325059171,20140505T000000,900000.0,,1.0,1330,77972,1.0,0,0,3,7,1330
952003285,20140805T000000,679900.0,3.0,2.5,2440,5750,,0,2,3,9,1980
3211290370,20140605T000000,463000.0,3.0,,1640,29970,2.0,0,0,3,7,1640
1072010350,20140828T000000,380000.0,,,2760,11340,,0,0,4,9,2760
8856950070,20141210T000000,329500.0,4.0,,1820,7912,,0,0,3,7,1820
925059078,20140819T000000,604950.0,3.0,2.5,2110,5608,,0,0,3,8,1340
7855801090,20140917T000000,795000.0,,,3040,9570,1.0,0,2,4,8,1640
723099065,20150130T000000,465000.0,3.0,,1840,40438,2.0,0,0,3,7,1840
6116500075,20150326T000000,673000.0,4.0,2.5,2990,10400,2.0,0,0,3,9,2990
1118500030,20141001T000000,810000.0,,,3520,15420,2.0,0,0,3,10,3520
424069250,20150423T000000,785000.0,,,2440,69415,1.0,0,0,4,8,1910
3291800710,20141120T000000,338000.0,4.0,3.0,2090,7500,1.0,0,0,3,7,1370
6838700060,20141204T000000,280000.0,3.0,2.25,1430,7222,2.0,0,0,3,7,1430
2231500030,20141001T000000,315000.0,,2.25,2180,10754,1.0,0,0,5,7,1100
2231500030,20150324T000000,530000.0,,2.25,2180,10754,1.0,0,0,5,7,1100
7683900200,20141223T000000,380000.0,5.0,3.0,3450,9914,2.0,0,0,3,9,3450
8155830060,20140811T000000,297000.0,3.0,2.25,1450,7562,,0,0,3,7,1450
98020310,20140520T000000,730000.0,4.0,,3230,7331,2.0,0,0,3,10,3230
9423400140,20140609T000000,450000.0,,1.75,1640,13500,1.0,0,0,3,7,1110
1545804860,20141027T000000,275000.0,,3.0,1590,7750,,0,0,3,7,1060
2883200160,20150429T000000,595000.0,,2.0,2020,2849,2.0,0,0,3,7,2020
7132300695,20150421T000000,435000.0,3.0,,1300,3348,1.5,0,0,3,7,1300
1726059053,20140916T000000,270000.0,2.0,1.5,1380,209959,1.0,0,0,1,6,1380
624111000,20140805T000000,950000.0,,,4040,14338,2.0,0,0,3,10,3030
808300310,20150313T000000,389000.0,4.0,,2130,5337,2.0,0,0,3,7,2130
8563040160,20150121T000000,560000.0,4.0,2.25,2550,7800,,0,0,3,8,1580
713500030,20140728T000000,1350000.0,5.0,,4800,14984,,0,2,3,11,3480
8651600160,20141111T000000,799000.0,4.0,2.25,2510,11585,2.0,0,0,4,8,2510
9517200030,20140625T000000,365500.0,3.0,,1410,9600,1.0,0,0,4,7,1410
2460700700,20140515T000000,252350.0,3.0,2.0,1650,7352,1.0,0,0,3,7,1160
1223039290,20140905T000000,403950.0,4.0,2.5,2120,13780,2.0,0,0,3,8,2120
2890100060,20140801T000000,385000.0,4.0,1.5,2040,10726,,0,0,3,7,1380
7972600860,20141210T000000,345000.0,4.0,1.0,1550,7620,1.5,0,0,3,7,1550
8857320070,20140917T000000,490000.0,,2.75,1980,3128,2.0,0,0,4,9,1980
4047200695,20140618T000000,330000.0,,2.5,1600,26977,,0,0,3,8,1600
1653500070,20140512T000000,927000.0,4.0,2.75,3300,12090,2.0,0,0,3,8,3300
1923000030,20140728T000000,1118000.0,4.0,2.5,3840,16619,,0,1,4,10,3840
3649100320,20150430T000000,330000.0,2.0,,1220,10000,1.0,0,0,5,7,1220
7375300160,20150309T000000,530000.0,,,2720,8800,1.0,0,0,4,7,1500
5175800060,20140623T000000,365000.0,,,1940,25600,1.0,0,0,1,8,1940
1604601375,20140619T000000,378750.0,,2.5,2160,3000,,0,0,3,7,1260
2473251090,20140619T000000,269900.0,,1.75,1530,8750,,0,0,4,7,1530
9126100861,20150306T000000,557000.0,,,1710,2096,,0,0,3,8,1290
3420069065,20140825T000000,360000.0,,1.75,3730,16980,,0,0,4,7,2150
6021501685,20150422T000000,352000.0,2.0,,940,5000,,0,0,4,7,940
1151100070,20150224T000000,437000.0,,,1750,22357,,0,0,3,8,1750
8856950240,20140618T000000,322500.0,4.0,,1820,6753,2.0,0,0,3,7,1820
9385200055,20140912T000000,650000.0,,3.25,1510,2000,2.0,0,0,3,9,1330
7821200390,20140806T000000,450000.0,3.0,2.0,1290,1213,3.0,0,0,3,8,1290
8078520310,20150417T000000,278500.0,3.0,,1570,5250,1.0,0,0,3,7,1570
1565950030,20150427T000000,364950.0,,2.5,1930,6957,2.0,0,0,3,8,1930
1560930070,20140911T000000,840000.0,4.0,,2840,40139,1.0,0,4,4,10,2840
6700400140,20150318T000000,268000.0,,2.5,1550,8134,2.0,0,0,3,7,1550
2422029094,20140716T000000,517534.0,2.0,,833,143947,1.0,0,0,3,5,833
1774220160,20141104T000000,632925.0,,2.5,2990,32239,2.0,0,0,4,8,2990
1525200060,20140723T000000,577500.0,3.0,2.5,2000,7251,,0,0,3,9,2000
1678400105,20150212T000000,339000.0,4.0,1.5,2390,7480,1.5,0,2,3,7,2390
3426059070,20140909T000000,570000.0,3.0,1.75,2910,37461,1.0,0,0,4,7,1530
824079032,20140626T000000,563500.0,4.0,1.75,2085,174240,1.0,0,0,3,7,1610
2697100140,20150105T000000,423000.0,,2.25,2200,9351,1.0,0,0,5,7,1290
8724300030,20141223T000000,355000.0,,,1860,5028,2.0,0,0,3,8,1860
8678500060,20140710T000000,1550000.0,5.0,4.25,6070,171626,2.0,0,0,3,12,6070
625049299,20141203T000000,482000.0,2.0,1.0,950,3960,1.0,0,0,3,7,950
6073200075,20140730T000000,625000.0,3.0,,1600,9135,1.0,0,0,5,7,1600
6388900710,20141219T000000,538000.0,3.0,,2250,11632,2.0,0,0,3,8,2250
1442860160,20150107T000000,380000.0,,2.5,2280,10255,2.0,0,0,4,8,2280
7942600310,20140717T000000,375000.0,2.0,,940,5120,1.0,0,0,3,7,940
1545808560,20150403T000000,245000.0,3.0,,1530,8500,1.0,0,0,5,7,1030
936000060,20141114T000000,310000.0,5.0,,2190,27260,1.0,0,0,4,7,2190
9808650060,20150225T000000,1300000.0,3.0,2.0,2350,15021,1.0,0,0,4,8,1770
3754700160,20140506T000000,397000.0,4.0,2.0,1440,7680,1.0,0,0,3,7,1200
305500140,20150512T000000,365000.0,,2.5,2200,4052,2.0,0,0,3,8,2200
5468750060,20141028T000000,328500.0,4.0,3.0,2290,8250,2.0,0,0,3,9,2290
2944010240,20140908T000000,988000.0,,3.0,4040,19700,2.0,0,0,3,11,4040
3454000060,20140722T000000,1000000.0,,2.5,2610,3277,1.5,0,0,5,8,1920
646910160,20140903T000000,237000.0,,2.5,1490,2138,2.0,0,0,3,7,1490
8564950390,20140919T000000,525000.0,4.0,,2450,5280,,0,0,3,8,2450
2268400350,20140916T000000,749000.0,4.0,2.5,1710,9627,1.0,0,0,3,9,1440
7504101040,20140821T000000,722500.0,5.0,,4870,11800,2.0,0,0,3,10,3470
11500890,20150312T000000,843000.0,3.0,,3130,8750,,0,0,3,10,3130
9528102772,20140708T000000,438000.0,2.0,2.0,1270,1372,3.0,0,0,3,8,1270
284000223,20140916T000000,578000.0,3.0,1.75,2120,10875,1.0,0,2,3,8,1540
3353401710,20140923T000000,227950.0,,1.5,1670,8230,1.0,0,0,5,7,1670
8159610030,20140722T000000,196000.0,,2.25,2070,11576,,0,0,3,7,2070
3179100435,20140715T000000,641000.0,2.0,1.0,1420,5332,1.0,0,0,3,8,1070
822079033,20150422T000000,350000.0,3.0,1.5,1250,219978,1.0,0,0,4,6,1250
8857600960,20140819T000000,205000.0,3.0,1.0,940,7980,1.0,0,0,4,7,940
1774000200,20141202T000000,400000.0,,1.75,1920,9102,1.0,0,0,3,7,1920
2024069128,20141110T000000,1030000.0,3.0,,3545,9816,1.0,0,0,3,10,2610
1049010390,20150319T000000,505000.0,3.0,2.0,1260,5460,1.0,0,0,3,7,1260
7905370390,20141009T000000,475000.0,,2.5,2340,7200,1.0,0,0,3,7,1300
4140090240,20141105T000000,520000.0,3.0,2.25,2590,9263,1.0,0,0,5,8,1440
4055700030,20150502T000000,1450000.0,3.0,,3970,24920,2.0,0,2,3,10,3260
3775300030,20141231T000000,333500.0,3.0,,1220,9732,1.0,0,0,3,7,1220
2525300030,20150222T000000,232000.0,3.0,1.0,1400,10403,,0,0,4,6,1400
1324059104,20150421T000000,691100.0,,2.75,2360,16117,1.0,0,0,4,8,1710
2287000030,20141014T000000,811000.0,,1.75,1870,9897,1.0,0,0,4,8,1870
7702010030,20140520T000000,551000.0,3.0,2.5,2830,5802,2.0,0,0,3,9,2830
1529200340,20150108T000000,496500.0,3.0,2.5,2260,3640,,0,0,3,8,2260
2122039094,20141126T000000,705000.0,3.0,3.0,1970,20978,2.0,1,3,4,9,1770
1742800030,20140612T000000,578000.0,4.0,2.5,3140,9225,1.0,0,2,5,9,1770
1796360350,20150128T000000,255000.0,,1.75,1240,8659,1.0,0,0,5,7,1240
6154500070,20140626T000000,1050000.0,,,3450,7832,2.0,0,0,3,10,3450
1843100340,20150305T000000,348000.0,3.0,,2570,8491,2.0,0,0,4,8,2570
8944290160,20141104T000000,230000.0,3.0,2.0,1510,3413,,0,0,3,7,1510
4166600473,20141209T000000,359500.0,,,2390,11250,,0,0,3,9,2390
7282300125,20141112T000000,330000.0,3.0,1.0,980,7000,1.0,0,0,3,6,980
8658300340,20140523T000000,80000.0,,,430,5050,1.0,0,0,2,4,430
2419600075,20141201T000000,465000.0,3.0,1.75,1480,6360,1.0,0,0,3,7,1480
2621760350,20141015T000000,325000.0,,,1850,7324,,0,0,3,8,1850
1723049270,20150107T000000,340500.0,3.0,,2270,28025,1.0,0,0,4,7,1920
4123840310,20150106T000000,342500.0,,2.5,1810,5192,,0,0,3,8,1810
2172000075,20140623T000000,290900.0,,2.0,1610,17600,2.0,0,0,3,6,1610
8651611170,20150213T000000,868700.0,3.0,4.25,3840,6161,2.0,0,0,3,10,3840
8820902200,20141113T000000,1199000.0,4.0,2.75,4110,8400,2.0,0,1,3,9,3130
8651610890,20141014T000000,1150000.0,4.0,,4190,10259,2.0,0,0,3,11,3150
1853080570,20140811T000000,859900.0,4.0,2.75,3390,6298,2.0,0,0,3,9,3390
3629920030,20140808T000000,520000.0,4.0,2.25,1890,3006,2.0,0,0,3,7,1890
1604602050,20140711T000000,460000.0,3.0,2.5,1610,2527,,0,2,3,9,1080
6844700810,20140901T000000,438924.0,3.0,1.5,1050,4590,1.0,0,0,3,7,850
66000070,20150406T000000,315000.0,2.0,,630,6550,,0,0,3,5,630
6665800030,20140718T000000,590000.0,,,2910,10650,1.0,0,2,3,8,1780
2205700350,20141104T000000,378500.0,4.0,1.75,1700,8640,1.0,0,0,3,7,850
5466000030,20140603T000000,328500.0,3.0,,1950,8130,2.0,0,0,4,9,1950
6189200125,20150325T000000,849950.0,3.0,,2990,9773,2.0,0,0,4,8,2990
9169600135,20141027T000000,525000.0,,1.5,1350,6000,1.0,0,2,3,7,900
2625069070,20150410T000000,1385000.0,4.0,3.25,4860,181319,2.5,0,0,3,9,4860
8732131090,20150428T000000,295000.0,,,2160,7725,1.0,0,0,4,8,1460
9286000240,20140711T000000,1067000.0,6.0,,4860,11793,2.0,0,0,3,11,3860
1895000260,20140721T000000,207950.0,2.0,2.0,890,5000,,0,0,3,6,890
8691370400,20141216T000000,699900.0,,2.75,2810,7302,,0,0,3,9,2810
5423010350,20150210T000000,1280000.0,5.0,,3400,9500,,0,1,4,8,3400
8562501040,20141120T000000,452000.0,,1.5,1580,7350,1.0,0,0,4,7,960
2475200140,20150205T000000,370000.0,3.0,2.0,1680,5036,1.0,0,1,4,7,1680
7942100310,20150127T000000,232000.0,3.0,,1300,11230,1.0,0,0,5,7,1300
3760000030,20141030T000000,669950.0,5.0,,2820,14062,2.0,0,0,4,7,2380
1727500340,20140614T000000,397500.0,3.0,2.0,1510,6710,1.0,0,0,3,7,1070
9828702519,20140512T000000,490000.0,2.0,2.5,1230,1391,,0,0,3,8,870
4432600075,20150128T000000,725000.0,4.0,2.0,2110,4140,2.0,0,0,3,9,1710
7806300030,20140917T000000,299000.0,,,3080,19635,1.0,0,2,4,7,1610
9274202270,20140818T000000,625000.0,2.0,1.5,1490,5750,1.5,?,0,4,7,1190
7852030960,20141106T000000,437500.0,3.0,2.5,2120,4500,2.0,0,0,3,7,2120
7852170140,20150510T000000,650000.0,,,3180,5438,2.0,0,0,3,9,3180
7518503335,20140519T000000,475000.0,2.0,,1490,3825,1.0,0,0,3,7,860
5467900070,20140502T000000,342000.0,3.0,2.0,1930,11947,1.0,0,0,4,8,1930
1245002952,20141015T000000,1197350.0,4.0,,2770,7800,2.0,0,0,3,10,2770
8906200070,20150210T000000,280000.0,,,1670,11610,1.0,?,0,4,7,1670
5379805885,20140521T000000,240000.0,2.0,,1330,7200,,?,0,3,7,1330
2769600560,20140527T000000,529000.0,3.0,1.0,1210,3328,1.5,0,0,4,7,1210
9238901420,20150202T000000,442000.0,3.0,1.0,1190,5100,1.0,0,0,4,7,1030
5113400431,20140508T000000,615000.0,2.0,1.0,1540,6872,1.0,0,0,4,7,820
3885805665,20140612T000000,1485000.0,4.0,,4030,10800,2.0,0,0,3,10,4030
8121200810,20150505T000000,585000.0,4.0,1.75,2430,7559,1.0,0,0,4,8,1580
5126310400,20150305T000000,480000.0,4.0,2.5,2600,7787,,0,0,3,8,2600
7322910030,20140721T000000,1095000.0,,,4410,57063,2.0,0,0,4,9,4410
2827100070,20141105T000000,290000.0,4.0,,1330,8184,1.5,0,0,3,7,1330
9276201895,20140820T000000,615000.0,3.0,1.75,1900,5000,1.0,0,0,5,7,950
4402700070,20150311T000000,300000.0,,1.0,1100,7680,1.0,0,0,4,7,1100
1922059046,20141029T000000,308000.0,3.0,,1980,39150,,0,0,3,6,1580
925059288,20150507T000000,750000.0,3.0,2.5,2400,7745,2.0,0,0,3,9,2400
4386700135,20141114T000000,2250000.0,4.0,2.25,4760,8036,2.5,0,0,5,9,3390
1923069078,20140805T000000,890000.0,4.0,3.25,3180,194278,2.0,0,0,3,10,3180
1432400335,20150325T000000,288000.0,3.0,1.0,1190,7560,1.0,0,0,5,6,1190
1180003090,20140906T000000,190000.0,,1.0,630,6000,,0,0,3,6,630
726049331,20150326T000000,515000.0,,3.0,2530,5105,1.0,0,0,3,8,1520
3340401555,20141105T000000,235000.0,,1.5,1690,11054,1.0,0,0,4,5,1690
7453000070,20140818T000000,275000.0,,1.0,940,5000,1.0,?,0,3,6,940
4348800030,20141121T000000,727500.0,,2.0,1240,9119,,0,0,4,7,1240
7202331420,20140620T000000,650000.0,4.0,,3040,6587,2.0,0,0,3,7,3040
3225079035,20140618T000000,1600000.0,6.0,5.0,6050,230652,,0,3,3,11,6050
6381500700,20141105T000000,365000.0,4.0,,1590,7085,,0,0,3,6,1590
339500160,20141008T000000,662000.0,,1.75,2500,36947,,0,0,3,9,2500
1545807610,20150429T000000,270500.0,3.0,2.5,1780,7848,1.0,0,0,3,7,1320
1843200240,20150505T000000,200000.0,,1.5,1360,1898,2.0,0,0,3,7,1360
4403600270,20150224T000000,970000.0,,,4740,76230,2.0,0,0,3,10,4740
2008200060,20140624T000000,160000.0,3.0,1.5,1010,9600,1.0,0,0,4,7,1010
1521069070,20150218T000000,204000.0,3.0,1.0,1040,7405,,0,0,4,6,1040
2459500310,20150218T000000,358000.0,3.0,,1610,6655,2.0,0,0,4,7,1610
6204420070,20150501T000000,452000.0,4.0,1.75,1570,8268,1.0,0,0,3,7,1570
5694500105,20141204T000000,595000.0,2.0,2.0,1510,4000,,0,0,4,7,1010
5466410030,20150410T000000,249000.0,,,1360,6082,,0,0,3,7,1360
9485740340,20150310T000000,346900.0,4.0,2.5,1970,5106,,0,0,3,8,1970
622049114,20150218T000000,2125000.0,3.0,2.5,5403,24069,2.0,1,4,4,12,5403
2270000070,20141030T000000,280000.0,4.0,,1560,4350,2.0,0,0,3,7,1560
1310900260,20141013T000000,318888.0,4.0,,2320,12000,,0,0,4,8,2270
224069094,20140911T000000,530000.0,,2.25,2120,40518,1.0,0,0,3,8,2120
7800800160,20141121T000000,375000.0,,2.25,2120,18500,,0,0,4,8,2120
2944000240,20150422T000000,910000.0,4.0,2.5,3350,29242,2.0,0,0,3,11,3350
4139400710,20140523T000000,782000.0,4.0,2.5,2380,9614,2.0,0,0,4,10,2380
7899800860,20150319T000000,259950.0,2.0,2.0,1070,649,2.0,0,0,3,9,720
2473420140,20140923T000000,315000.0,4.0,2.75,2300,18360,,0,0,4,7,1560
5000500055,20140528T000000,215000.0,2.0,,1320,8865,1.0,0,0,4,6,1320
4099500935,20140723T000000,705000.0,3.0,1.75,2180,10221,1.0,0,2,4,7,1140
1373800295,20141013T000000,1450000.0,3.0,3.0,4380,6320,2.0,0,3,5,10,3580
4025300135,20150508T000000,451000.0,3.0,1.75,1790,9813,,0,0,3,7,1790
3294700310,20140902T000000,261000.0,,1.0,750,8125,1.0,0,0,4,6,750
8718500075,20141117T000000,396000.0,3.0,1.5,1300,8280,1.0,0,0,5,7,1300
4309710240,20140722T000000,725000.0,,,2990,29170,2.0,0,3,3,9,2990
5486800070,20140620T000000,1950000.0,7.0,3.5,4640,15235,2.0,0,1,3,11,2860
236400320,20140715T000000,238000.0,4.0,1.0,1400,7242,1.5,0,0,3,7,1400
4376700570,20150427T000000,750000.0,,1.75,2750,9563,2.0,0,0,4,8,2750
8648100200,20141027T000000,331500.0,4.0,2.5,2050,10271,,0,0,3,7,2050
3624079046,20141028T000000,460000.0,,3.0,2230,108900,,0,0,3,7,1410
1921069084,20140707T000000,404950.0,,2.25,2340,217014,1.0,0,0,4,8,2340
6431500140,20141217T000000,880000.0,3.0,,2870,5163,2.0,0,0,3,9,2870
2725069050,20140613T000000,863000.0,4.0,,4120,22370,2.0,0,0,3,10,4120
5307100060,20141216T000000,638700.0,3.0,,2080,9162,1.0,?,0,3,7,1370
7203102050,20140728T000000,435000.0,3.0,2.5,1840,5680,2.0,0,0,3,7,1840
561000075,20141231T000000,260000.0,3.0,,1180,5350,1.5,0,0,4,6,1180
2436701180,20140814T000000,671500.0,,,2160,4000,1.5,0,0,5,7,1530
809002765,20141022T000000,610000.0,3.0,1.0,1180,3400,1.5,0,0,3,8,1180
4045500710,20141218T000000,405000.0,2.0,,1160,15029,1.0,0,0,4,6,870
5104510270,20140718T000000,338900.0,4.0,,1830,5612,2.0,0,0,3,7,1830
98020350,20150123T000000,720000.0,4.0,,3200,7708,2.0,0,0,3,10,3200
1714900060,20150424T000000,442000.0,5.0,,2560,5445,1.5,0,0,4,7,1760
1189000030,20140603T000000,650000.0,5.0,2.75,2550,5040,1.5,0,0,5,8,2550
2473360060,20150102T000000,263500.0,3.0,1.75,1330,9917,,0,0,3,7,1040
222069082,20141217T000000,300000.0,2.0,1.0,1220,75794,,0,0,4,7,1220
8669160310,20141209T000000,266000.0,,2.5,1805,3402,2.0,0,0,3,7,1805
1526069135,20141211T000000,930000.0,4.0,,6050,84942,,0,2,3,9,4150
1088650310,20150127T000000,530000.0,4.0,,2320,5493,,0,0,3,8,2320
8945200860,20141211T000000,180000.0,3.0,1.0,1384,8960,,0,0,4,6,1384
7853240200,20140516T000000,619000.0,3.0,,2720,6439,2.0,0,0,3,9,2720
7511800070,20140821T000000,264000.0,3.0,,1820,10608,1.0,0,0,4,7,1820
2998800125,20140701T000000,730000.0,2.0,2.25,2130,4920,1.5,0,4,4,7,1530
3876300310,20141022T000000,439000.0,,2.25,2060,10070,2.0,0,0,3,7,2060
5419800510,20141117T000000,268500.0,4.0,,1420,7500,1.0,0,0,4,7,1080
192460060,20140715T000000,330000.0,,,1510,15744,1.0,0,0,3,7,1510
7942601895,20140819T000000,640000.0,3.0,2.5,2160,4000,1.5,0,0,3,8,1960
7504010570,20140708T000000,900000.0,3.0,2.5,3180,12600,2.0,0,0,4,11,3180
1442740140,20140930T000000,370000.0,,2.25,2110,13300,2.0,0,0,4,8,2110
6909200575,20150314T000000,685000.0,,2.0,2060,2900,1.5,0,0,5,8,1330
2525069041,20140904T000000,505000.0,3.0,1.5,1830,217800,,?,0,3,7,1010
3620069036,20141021T000000,265000.0,3.0,1.75,1820,32666,,0,0,4,7,1820
2781280390,20150324T000000,290000.0,3.0,2.5,1610,2937,2.0,0,0,3,8,1610
9542830350,20140902T000000,296000.0,,2.5,1780,3600,,0,0,3,7,1780
1123049053,20150213T000000,360000.0,,2.5,1840,9611,2.0,0,0,3,7,1840
8018600765,20140604T000000,240500.0,,1.75,1460,10584,1.0,0,0,3,7,990
3278600240,20140722T000000,372500.0,2.0,2.5,1400,2958,2.0,0,0,3,8,1400
7846200070,20141002T000000,595000.0,3.0,,3370,14402,,0,2,3,9,3370
662310400,20141017T000000,515000.0,,,3590,8249,,0,0,3,9,3590
8651100140,20140805T000000,1220000.0,4.0,,3200,15367,2.0,0,0,4,9,3200
8682250350,20141009T000000,507000.0,,1.75,1670,6460,1.0,0,0,3,8,1670
3211230260,20150204T000000,399950.0,4.0,2.0,2420,31465,1.0,0,0,3,9,2420
4233400340,20140820T000000,185000.0,3.0,1.75,1430,10816,,0,0,3,7,1430
7199350340,20140825T000000,460000.0,3.0,1.75,1440,7070,1.0,0,0,3,7,1440
3904901710,20150224T000000,435500.0,3.0,,1450,4789,,0,0,3,7,1450
240000058,20150408T000000,469000.0,4.0,2.75,3550,13938,1.0,0,0,5,8,2100
6865200444,20140505T000000,531000.0,2.0,3.0,1270,1175,2.0,0,0,3,8,1110
9498200046,20150206T000000,443500.0,2.0,,940,6804,1.0,0,0,3,7,940
1796380960,20141126T000000,223000.0,3.0,2.0,1670,6824,1.0,0,0,3,7,1300
5631500868,20150417T000000,590000.0,4.0,3.5,3100,15842,,0,0,3,8,2400
3126049411,20141209T000000,340000.0,2.0,,1100,1760,3.0,0,0,3,7,1100
2321300390,20141105T000000,650000.0,3.0,,1870,3388,1.0,0,0,4,8,1230
3905040800,20140925T000000,533600.0,3.0,,1930,5080,2.0,0,0,4,8,1930
4379400260,20140610T000000,695000.0,,,2540,4694,2.0,0,0,3,9,2540
5115000160,20140617T000000,242000.0,3.0,,1280,7524,1.5,0,0,4,7,1280
2826049234,20150114T000000,425000.0,3.0,2.25,1820,8814,,0,0,3,7,1280
6600700030,20150506T000000,525000.0,,2.25,1490,9414,2.0,0,0,3,7,1490
3904930240,20140922T000000,485000.0,3.0,,1880,5502,2.0,0,0,3,8,1880
9407110700,20150113T000000,175000.0,3.0,1.0,1250,9775,1.0,0,0,3,7,1250
1682500160,20140619T000000,210000.0,3.0,2.0,1440,7210,1.0,0,0,3,8,1440
8078570390,20150415T000000,260000.0,3.0,,1920,7415,,0,0,3,7,1920
3010300240,20140623T000000,577000.0,3.0,,2060,5750,1.0,0,0,3,7,1330
9500900135,20141021T000000,200000.0,,,1210,10588,,0,0,4,7,1210
461001615,20150225T000000,605000.0,2.0,1.75,1760,5000,1.0,0,0,4,7,940
6411600069,20140521T000000,325000.0,3.0,1.0,990,6750,1.0,0,0,4,6,990
7812800565,20140814T000000,289500.0,,,960,6400,1.0,0,0,4,6,820
7548300731,20140808T000000,559950.0,3.0,2.5,1660,1458,3.0,0,0,3,9,1660
8925100390,20150406T000000,1042500.0,3.0,,1900,9375,,0,1,4,8,1330
7010700292,20141009T000000,543500.0,3.0,2.25,1270,2790,1.0,0,0,3,7,990
9485951170,20140522T000000,480000.0,4.0,,3250,34293,2.0,0,0,4,9,3250
5437820310,20140523T000000,218000.0,3.0,1.0,960,9633,1.0,0,0,5,6,960
582000135,20140622T000000,565000.0,2.0,1.75,1330,6000,1.0,0,0,4,7,960
3204800370,20141212T000000,426700.0,,,2080,7700,1.0,0,0,5,7,1600
8832900550,20140912T000000,650000.0,3.0,,2690,11575,1.0,0,3,3,8,2130
9550204515,20140924T000000,542000.0,2.0,1.0,890,3060,,0,0,3,7,770
7199330390,20140624T000000,415000.0,3.0,1.75,1070,8000,1.0,0,0,3,7,1070
6131600060,20140815T000000,214000.0,3.0,1.0,1200,8316,,0,0,4,6,1200
5379805460,20150121T000000,245000.0,3.0,,1360,8910,,0,0,5,7,1360
7212652180,20140701T000000,314500.0,3.0,2.0,2050,13303,1.0,?,0,3,8,2050
6379500640,20150409T000000,1120000.0,,1.5,3000,5750,2.0,0,0,5,9,2000
4315700060,20150303T000000,378000.0,,2.0,1300,3850,1.0,0,0,3,7,800
3329500060,20140728T000000,305000.0,,,2250,9091,1.0,0,0,3,7,1340
4140090320,20150320T000000,595000.0,5.0,2.75,3740,6750,1.0,0,0,4,8,1980
