id,Reviews,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
368,136662,0,Everyone,Communication,"July 30, 2018",2.18.116,4.0.3 and up
369,42370,0,Everyone,Communication,"June 25, 2018",7.5.1,5.0 and up
370,781810,0,Everyone,Communication,"August 1, 2018",Varies with device,Varies with device
371,3128250,0,Mature 17+,Communication,"July 27, 2018",Varies with device,Varies with device
372,2083237,0,Everyone,Communication,"July 31, 2018",37.1.206017801.DR37_RC14,4.4 and up
373,541389,0,Everyone,,"July 9, 2018",7.5.3.20547,4.1 and up
374,46702,0,Everyone,Communication,"July 4, 2018",Varies with device,Varies with device
375,2939,0,Everyone,Communication,"July 16, 2018",2.1,4.1 and up
376,13761,0,Everyone,Communication,"June 27, 2018",Varies with device,Varies with device
377,258556,0,Everyone,Communication,"July 25, 2018",Varies with device,Varies with device
378,40751,0,Teen,Communication,"November 4, 2016",2.2.7600,4.0.3 and up
379,17712922,0,Teen,Communication,"August 2, 2018",12.8.5.1121,4.0 and up
380,25021,0,Everyone,Communication,"June 26, 2018",9.9.0,4.3 and up
381,27187,0,Everyone,Communication,"July 28, 2018",42.0.0.2059,4.4 and up
382,69119316,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
383,56646578,0,Everyone,Communication,"August 1, 2018",Varies with device,Varies with device
384,4785988,0,Everyone,Communication,"June 8, 2018",9.8.000000010501,4.0 and up
385,122498,0,Everyone,Communication,"September 2, 2015",0.1.100944346,4.0.3 and up
386,11334973,0,Everyone,Communication,"July 18, 2018",Varies with device,Varies with device
387,3419433,0,Everyone,Communication,"July 21, 2018",Varies with device,Varies with device
388,132014,0,Everyone,Communication,"July 18, 2018",6.1,4.2 and up
389,83239,0,Everyone,Communication,"April 19, 2018",3.0.4,4.0 and up
390,594728,0,Everyone,Communication,"July 19, 2018",7.3(800241),4.4 and up
391,5387446,0,Everyone,Communication,"July 31, 2018",Varies with device,Varies with device
392,10484169,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
393,3128509,0,Mature 17+,Communication,"July 27, 2018",Varies with device,Varies with device
394,2451093,0,Teen,Communication,"August 3, 2018",Varies with device,Varies with device
395,171031,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
396,2876500,0,Everyone,,"August 1, 2018",7.73,4.0 and up
397,781810,0,Everyone,Communication,"August 1, 2018",Varies with device,Varies with device
398,28238,0,Everyone,Communication,"August 2, 2018",4.98,2.3 and up
399,335646,0,Everyone,,"July 26, 2018",7.21,2.3 and up
400,350154,0,Everyone,Communication,"July 29, 2018",Varies with device,Varies with device
401,349384,0,Everyone,Communication,"July 24, 2018",3.47,4.0.3 and up
402,346982,0,Everyone,Communication,"January 23, 2018",Varies with device,4.1 and up
403,244863,0,Everyone,Communication,"May 29, 2018",Varies with device,Varies with device
404,10790289,0,Everyone,Communication,"July 26, 2018",Varies with device,Varies with device
405,330761,0,Everyone,Communication,"July 3, 2018",Varies with device,Varies with device
406,37320,0,Everyone,Communication,"July 30, 2018",6.5.1,4.0.3 and up
407,12842860,0,Everyone,,"August 2, 2018",Varies with device,4.0.3 and up
408,2546527,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
409,36893,0,Everyone,,"July 6, 2018",5.2,5.0 and up
410,15880,0,Everyone,,"August 3, 2018",5.65.0,4.0 and up
411,346980,0,Everyone,Communication,"January 23, 2018",Varies with device,4.1 and up
412,9643041,0,Everyone,Communication,"August 1, 2018",Varies with device,Varies with device
413,3075118,0,Everyone,Communication,"July 10, 2018",Varies with device,Varies with device
414,2264916,0,Everyone,,"July 31, 2018",5.22.18.0006,4.0 and up
415,541389,0,Everyone,,"July 9, 2018",7.5.3.20547,4.1 and up
416,2473693,0,Everyone,,"July 31, 2018",47.1.2249.129326,Varies with device
417,42925,0,Everyone,,"August 27, 2017",6.1,2.3 and up
418,5150471,0,Everyone,,"July 19, 2018",Varies with device,Varies with device
419,2511130,0,Everyone,Communication,"July 2, 2018",Varies with device,Varies with device
420,3648480,0,Teen,Communication,"July 18, 2018",11.4.0,4.0 and up
421,17714850,0,Teen,Communication,"August 2, 2018",12.8.5.1121,4.0 and up
422,13100,0,Everyone,Communication,"March 20, 2018",1.4.1.0,4.0.3 and up
423,27156,0,Everyone,Communication,"May 31, 2018",Varies with device,Varies with device
424,55098,0,Everyone,Communication,"June 20, 2018",2.2,4.0 and up
425,1133501,0,Everyone,Communication,"April 1, 2016",6.4.0.4,4.0 and up
426,12578,0,Everyone,Communication,"July 10, 2017",4.5.1,4.0 and up
427,10965,0,Everyone,,"February 2, 2015",2.0,3.0 and up
428,18247,$3.99,Everyone,,"July 5, 2018",7.5.3.20547,4.1 and up
429,190613,0,Everyone,,"July 31, 2018",5.85.1,4.0.3 and up
430,125232,0,Everyone,Communication,"March 5, 2017",196,2.1 and up
431,83239,0,Everyone,,"April 19, 2018",3.0.4,4.0 and up
432,11334973,0,Everyone,Communication,"July 18, 2018",Varies with device,Varies with device
433,72065,0,Everyone,,"April 18, 2018",3.0.7,4.0 and up
434,27540,0,Everyone,Communication,"January 5, 2018",1.26.001,4.0 and up
435,104990,0,Everyone,Communication,"May 15, 2018",3.5.0,4.0.3 and up
436,177703,0,Mature 17+,,"July 25, 2018",8.1.2-6310,5.0 and up
437,17529,0,Everyone,Communication,"July 26, 2018",5.86,4.0.3 and up
438,177263,0,Mature 17+,Communication,"July 13, 2018",5.1.2-6310,5.0 and up
439,237468,0,Everyone,Communication,"July 26, 2018",2018.1.715,4.0 and up
440,32254,0,Everyone,Communication,"December 4, 2017",3.9.7,2.1 and up
441,483565,0,Everyone,Communication,"July 29, 2018",1.286,4.1 and up
442,552441,0,Everyone,,"August 1, 2018",6.19.1,4.1 and up
443,60308,0,Everyone,Communication,"June 22, 2018",Varies with device,Varies with device
444,457283,0,Everyone,Communication,"May 24, 2018",Varies with device,Varies with device
445,93825,0,Everyone,Communication,"July 5, 2018",2.17.3,4.1 and up
446,32283,0,Everyone,Communication,"July 26, 2018",Varies with device,Varies with device
447,15287,0,Everyone,Communication,"January 24, 2018",2.2.245,4.0.3 and up
448,205739,0,Everyone,Communication,"July 26, 2018",4.5.4,4.1 and up
449,14873,0,Everyone,Communication,"July 12, 2018",Varies with device,Varies with device
450,7820209,0,Everyone,Communication,"August 1, 2018",Varies with device,Varies with device
451,9498,0,Everyone,Communication,"June 7, 2016",5.28.0,2.3 and up
452,4604483,0,Everyone,Communication,"August 2, 2018",Varies with device,Varies with device
453,4188142,0,Everyone,Communication,"July 18, 2018",5.29.3,4.4 and up
454,88427,0,Everyone,Communication,"January 6, 2018",5.403,4.0.3 and up
455,305218,0,Everyone,Communication,"August 3, 2018",Varies with device,Varies with device
456,183374,0,Everyone,,"August 1, 2018",1.9.4.74,4.1 and up
457,20901,0,Everyone,Communication,"April 3, 2018",5.0.9,4.1 and up
458,122595,0,Everyone,Communication,"July 19, 2018",9.8.376,5.0 and up
459,124346,0,Everyone,Communication,"July 6, 2014",2.8,2.0 and up
460,837842,0,Everyone,,"August 3, 2018",Varies with device,Varies with device
461,255,0,Everyone,Communication,"April 11, 2017",2.3,2.2 and up
462,41420,0,Everyone,,"June 21, 2018",3.2.0,4.0 and up
463,44706,0,Everyone,Communication,"July 25, 2018",Varies with device,Varies with device
464,23707,0,Everyone,Communication,"August 9, 2017",2.3.17,Varies with device
465,3419513,0,Everyone,Communication,"July 21, 2018",Varies with device,Varies with device
466,4785988,0,Everyone,Communication,"June 8, 2018",9.8.000000010501,4.0 and up
467,594728,0,Everyone,Communication,"July 19, 2018",7.3(800241),4.4 and up
468,11335255,0,Everyone,Communication,"July 18, 2018",Varies with device,Varies with device
469,10484169,0,Everyone,,"August 3, 2018",Varies with device,Varies with device
470,5387446,0,Everyone,Communication,"July 31, 2018",Varies with device,Varies with device
471,29208,0,Everyone,Communication,"September 28, 2016",2.9.8,2.3.3 and up
472,191032,0,Everyone,Communication,"August 4, 2018",7.2.29,4.0.3 and up
473,350154,0,Everyone,Communication,"July 29, 2018",Varies with device,Varies with device
474,244863,0,Everyone,Communication,"May 29, 2018",Varies with device,Varies with device
475,10790289,0,Everyone,Communication,"July 26, 2018",Varies with device,Varies with device
476,2546527,0,Everyone,,"August 3, 2018",Varies with device,Varies with device
477,1545,$3.99,Mature 17+,,"June 19, 2018",2.6.139,4.1 and up
478,57,$6.99,Everyone,Dating,"October 25, 2017",1.1.6,4.0 and up
479,0,$1.49,Teen,Dating,"September 1, 2017",1.0,4.0 and up
480,0,$2.99,Everyone,Dating,"July 25, 2017",1.0.1,4.0 and up
481,4,$3.99,Teen,Dating,"August 2, 2018",1.2,4.0.3 and up
482,2,$7.99,Mature 17+,Dating,"January 21, 2017",1.0.1,4.0 and up
483,516801,0,Mature 17+,Dating,"August 2, 2018",Varies with device,Varies with device
484,285726,0,Mature 17+,Dating,"July 30, 2018",11.10.1,4.1 and up
485,76646,0,Mature 17+,Dating,"July 23, 2018",Varies with device,Varies with device
486,2556,0,Mature 17+,Dating,"August 1, 2018",2.5.2,4.1 and up
487,7779,0,Mature 17+,Dating,"August 3, 2018",6.1.3,5.0 and up
488,61637,0,Mature 17+,Dating,"July 31, 2018",4.17.2,4.1 and up
489,12632,0,Mature 17+,,"July 27, 2018",3.5.0.1,4.1 and up
490,313724,0,Mature 17+,,"August 4, 2018",2.6.141,4.1 and up
491,48845,0,Mature 17+,Dating,"August 1, 2018",4.19.0.2320,4.4 and up
492,305708,0,Mature 17+,Dating,"August 2, 2018",Varies with device,Varies with device
493,31320,0,Mature 17+,Dating,"July 30, 2018",6.6.5,4.1 and up
494,172460,0,Mature 17+,,"August 4, 2018",1.639,4.0 and up
495,4195,0,Mature 17+,,"July 25, 2018",1.6.1,4.4 and up
496,11633,0,Mature 17+,Dating,"July 24, 2018",2.5.1,4.1 and up
497,10212,0,Mature 17+,Dating,"July 25, 2018",1.9.7,4.4 and up
498,37053,0,Mature 17+,,"August 3, 2018",4.4B,4.1 and up
499,667,0,Mature 17+,Dating,"August 3, 2018",1.308.us,4.1 and up
500,13202,0,Mature 17+,Dating,"July 7, 2018",2.4.1,4.1 and up
501,28671,0,Mature 17+,Dating,"August 1, 2018",Varies with device,Varies with device
502,1157,0,Mature 17+,Dating,"January 27, 2017",5.0.1,4.2 and up
503,212626,0,Mature 17+,Dating,"July 31, 2018",4.17.2,4.1 and up
504,222888,0,Mature 17+,,"July 17, 2018",2.45,4.1 and up
505,2067,0,Mature 17+,,"July 25, 2018",1.6.1,4.4 and up
506,1643,0,Mature 17+,,"July 3, 2018",4.5.5,4.1 and up
507,105,0,Mature 17+,Dating,"June 19, 2018",1.0.4,4.4 and up
508,3414,0,Mature 17+,Dating,"June 6, 2018",1.2.1,4.1 and up
509,42194,0,Mature 17+,Dating,"July 24, 2018",Varies with device,Varies with device
510,11806,0,Mature 17+,Dating,"June 26, 2018",4.0.18,4.0.3 and up
511,1999,0,Mature 17+,,"February 3, 2017",1.6.5,4.2 and up
512,22544,0,Mature 17+,Dating,"July 27, 2018",1.31.4,4.0.3 and up
513,97684,0,Mature 17+,Dating,"July 10, 2018",1.230,4.0.3 and up
514,2519,0,Mature 17+,Dating,"July 25, 2018",1.9.7,4.4 and up
515,1146,0,Mature 17+,Dating,"February 25, 2016",2.2,4.0 and up
516,13046,0,Mature 17+,Dating,"July 31, 2018",4.17.2,4.1 and up
517,17268,0,Mature 17+,Dating,"June 25, 2018",4.1.2,4.0.3 and up
518,8722,0,Mature 17+,,"June 20, 2018",15.8,4.1 and up
519,953,0,Mature 17+,Dating,"July 18, 2018",6.3.7,5.0 and up
520,2593,0,Mature 17+,Dating,"July 25, 2018",1.9.7,4.4 and up
521,5377,0,Mature 17+,Dating,"July 31, 2018",4.8.5,4.0.3 and up
522,852,0,Mature 17+,Dating,"July 30, 2018",6.4.6,4.1 and up
523,212,0,Mature 17+,,"June 13, 2018",2.3.0.1781,5.0 and up
524,1972,0,Mature 17+,Dating,"May 12, 2018",4.3,4.1 and up
525,35206,0,Everyone,Dating,"May 21, 2018",2.9.6,4.0 and up
526,5164,0,Mature 17+,Dating,"July 24, 2018",3.8.75a,4.0.3 and up
527,1939,0,Mature 17+,Dating,"January 8, 2017",1.0.0,4.0 and up
528,277,0,Mature 17+,Dating,"December 4, 2017",3.0.0,4.1 and up
529,80,0,Teen,Dating,"November 6, 2017",1.0,4.0.3 and up
530,825,0,Mature 17+,Dating,"December 28, 2017",1.0.5,4.0 and up
531,40035,0,Mature 17+,Dating,"July 27, 2018",1.31.3,4.0.3 and up
532,1093,0,Mature 17+,Dating,"January 28, 2017",1.6.6,4.2 and up
533,135418,0,Mature 17+,Dating,"July 7, 2018",Varies with device,Varies with device
534,1601,0,Mature 17+,Dating,"February 1, 2017",1.5,4.1 and up
535,2212,0,Mature 17+,Dating,"June 20, 2018",2.0.5,4.0.3 and up
536,57081,0,Mature 17+,Dating,"July 27, 2018",1.31.3,4.0.3 and up
537,241,0,Mature 17+,Dating,"June 1, 2018",2.2.0.1748,5.0 and up
538,63986,0,Mature 17+,Dating,"May 31, 2018",3.0.15,4.0 and up
539,7888,0,Mature 17+,Dating,"April 29, 2018",2.4.0,4.1 and up
540,535,0,Mature 17+,,"March 29, 2018",2.0.0,4.1 and up
541,5084,0,Mature 17+,Dating,"August 3, 2018",1.55,4.1 and up
542,2430,0,Mature 17+,,"July 26, 2018",12.0.4,4.1 and up
543,285726,0,Mature 17+,Dating,"July 30, 2018",11.10.1,4.1 and up
544,48845,0,Mature 17+,Dating,"August 1, 2018",4.19.0.2320,4.4 and up
545,2556,0,Mature 17+,Dating,"August 1, 2018",2.5.2,4.1 and up
546,7779,0,Mature 17+,,"August 3, 2018",6.1.3,5.0 and up
547,837,0,Mature 17+,Dating,"July 16, 2018",1.15.0,4.4 and up
548,12632,0,Mature 17+,,"July 27, 2018",3.5.0.1,4.1 and up
549,61637,0,Mature 17+,,"July 31, 2018",4.17.2,4.1 and up
550,5377,0,Mature 17+,Dating,"July 31, 2018",4.8.5,4.0.3 and up
551,11633,0,Mature 17+,,"July 24, 2018",2.5.1,4.1 and up
552,313724,0,Mature 17+,Dating,"August 4, 2018",2.6.141,4.1 and up
553,738,0,Mature 17+,Dating,"August 1, 2018",6.4.1,4.1 and up
554,305708,0,Mature 17+,Dating,"August 2, 2018",Varies with device,Varies with device
555,953,0,Mature 17+,Dating,"July 18, 2018",6.3.7,5.0 and up
556,4631,0,Mature 17+,Dating,"August 4, 2018",5.2.14,5.0 and up
557,222888,0,Mature 17+,Dating,"July 17, 2018",2.45,4.1 and up
558,17268,0,Mature 17+,,"June 25, 2018",4.1.2,4.0.3 and up
559,5164,0,Mature 17+,Dating,"July 24, 2018",3.8.75a,4.0.3 and up
560,4953,0,Teen,,"August 1, 2018",8.7.2,4.2 and up
561,4195,0,Mature 17+,Dating,"July 25, 2018",1.6.1,4.4 and up
562,28671,0,Mature 17+,Dating,"August 1, 2018",Varies with device,Varies with device
563,212626,0,Mature 17+,,"July 31, 2018",4.17.2,4.1 and up
564,1439,0,Mature 17+,Dating,"July 30, 2018",1.1.46,4.2 and up
565,1645,0,Mature 17+,Dating,"July 3, 2018",4.5.5,4.1 and up
566,13204,0,Mature 17+,Dating,"July 7, 2018",2.4.1,4.1 and up
567,853,0,Mature 17+,Dating,"July 30, 2018",6.4.6,4.1 and up
568,337,0,Mature 17+,Dating,"July 31, 2018",2.8.0,4.3 and up
569,13049,0,Mature 17+,Dating,"July 31, 2018",4.17.2,4.1 and up
570,51698,0,Mature 17+,,"July 26, 2018",3.0.0,4.0.3 and up
571,923,0,Mature 17+,Dating,"August 2, 2018",3.4.1.1,4.1 and up
572,1546,$3.99,Mature 17+,Dating,"June 19, 2018",2.6.139,4.1 and up
573,149,0,Mature 17+,Dating,"July 31, 2018",4.8.5,4.0.3 and up
574,198,0,Mature 17+,Dating,"May 18, 2018",5.5.7,4.1 and up
575,135420,0,Mature 17+,Dating,"July 7, 2018",Varies with device,Varies with device
576,22545,0,Mature 17+,Dating,"July 27, 2018",1.31.4,4.0.3 and up
577,8723,0,Mature 17+,Dating,"June 20, 2018",15.8,4.1 and up
578,23170,0,Mature 17+,Dating,"July 25, 2018",1.5.4.0,4.1 and up
579,13890,0,Mature 17+,,"June 19, 2018",4.9.2 (Oasis),4.2 and up
580,57083,0,Mature 17+,Dating,"July 27, 2018",1.31.3,4.0.3 and up
581,537,0,Mature 17+,Dating,"March 29, 2018",2.0.0,4.1 and up
582,13440,0,Mature 17+,Dating,"August 3, 2018",3.10.5,4.0.3 and up
583,143,0,Mature 17+,Dating,"July 23, 2018",2.2.7,4.1 and up
584,1059,0,Mature 17+,Dating,"July 26, 2018",1.17,4.2 and up
585,894,0,Mature 17+,Dating,"July 17, 2018",3.1.3,4.1 and up
586,6191,0,Mature 17+,,"July 12, 2018",0.0.73,4.1 and up
587,2212,0,Mature 17+,Dating,"June 20, 2018",2.0.5,4.0.3 and up
588,15081,0,Mature 17+,Dating,"July 26, 2018",4.7.6,4.1 and up
589,80,0,Teen,,"November 6, 2017",1.0,4.0.3 and up
590,218,0,Mature 17+,Dating,"July 23, 2018",5.2.9,4.1 and up
591,35205,0,Everyone,Dating,"May 21, 2018",2.9.6,4.0 and up
592,243950,0,Mature 17+,Dating,"May 10, 2018",4.3.2,4.1 and up
593,236,0,Mature 17+,Dating,"March 29, 2018",3.9.2,4.0.3 and up
594,5152,0,Mature 17+,Dating,"July 26, 2018",3.6.3,4.1 and up
595,1576,0,Mature 17+,Dating,"February 16, 2018",4.4.1,4.1 and up
596,6701,0,Mature 17+,Dating,"June 29, 2018",5.16.2,4.0.3 and up
597,40039,0,Mature 17+,,"July 27, 2018",1.31.3,4.0.3 and up
598,742,0,Mature 17+,Dating,"April 7, 2018",5.3.3.13289,4.0.3 and up
599,187,0,Mature 17+,Dating,"July 26, 2018",1.17,4.2 and up
600,2506,0,Mature 17+,Dating,"June 15, 2017",3.0.0,4.0 and up
601,182986,0,Mature 17+,Dating,"August 2, 2018",5.0.8,4.1 and up
602,8661,0,Mature 17+,Dating,"April 3, 2018",0.1.11,4.0 and up
603,8,0,Mature 17+,Dating,"July 29, 2018",1.4.0,4.4 and up
604,59,0,Everyone,Dating,"July 19, 2018",1.0.1,4.3 and up
605,35,0,Mature 17+,Dating,"July 16, 2018",2.4,4.0.3 and up
606,28,0,Everyone,Dating,"July 16, 2018",2.5,4.0.3 and up
607,125,0,Mature 17+,Dating,"July 8, 2018",8.2,4.0.3 and up
608,185,0,Mature 17+,,"July 16, 2018",8.2,4.0.3 and up
609,6,0,Mature 17+,Dating,"July 24, 2018",1.0,4.0.3 and up
610,110,0,Mature 17+,Dating,"July 9, 2018",8.2,4.0.3 and up
611,3,0,Mature 17+,Dating,"July 15, 2018",4.20,4.0.3 and up
612,3,0,Mature 17+,Dating,"July 17, 2018",1.0.0,4.4 and up
613,5,0,Mature 17+,,"July 17, 2018",3.0,4.0.3 and up
614,3,0,Mature 17+,Dating,"July 17, 2018",1.,4.0 and up
615,84,0,Mature 17+,,"July 6, 2018",8.2,4.0.3 and up
616,2,0,Mature 17+,Dating,"July 24, 2018",2.2.9,4.4 and up
617,20,0,Mature 17+,Dating,"July 15, 2018",8.2,4.0.3 and up
618,2,0,Mature 17+,Dating,"July 16, 2018",1.,4.0 and up
619,776,0,Mature 17+,Dating,"July 14, 2018",8.2,4.0.3 and up
620,2,0,Mature 17+,Dating,"July 17, 2018",2.5,4.0.3 and up
621,1,0,Teen,Dating,"July 20, 2018",1.0,4.0.3 and up
622,0,0,Mature 17+,,"July 20, 2018",1.0,4.0 and up
623,14,0,Mature 17+,Dating,"August 3, 2018",1.3,4.1 and up
624,0,0,Mature 17+,Dating,"July 10, 2018",1.0,4.1 and up
625,1,0,Mature 17+,Dating,"July 23, 2018",3.52,4.0.3 and up
626,1,0,Mature 17+,Dating,"July 31, 2018",3.52,4.0.3 and up
627,3,0,Everyone,,"July 23, 2018",1.0,4.0.3 and up
628,0,0,Mature 17+,Dating,"July 13, 2018",5.5.8,4.0.3 and up
629,0,0,Everyone,Dating,"July 10, 2018",1.0,3.0 and up
630,24,0,Mature 17+,Dating,"July 26, 2018",1.0,4.0 and up
631,0,0,Mature 17+,Dating,"July 9, 2018",1.0,4.1 and up
632,23,0,Mature 17+,,"July 31, 2018",1.0,4.4 and up
633,0,0,Mature 17+,Dating,"July 9, 2018",1.0,4.1 and up
634,5,0,Teen,Dating,"July 14, 2018",4.0,4.0.3 and up
635,18,0,Mature 17+,,"July 25, 2018",8.2,4.0.3 and up
636,0,0,Everyone,Dating,"July 27, 2018",1.3,4.4 and up
637,6,0,Mature 17+,,"August 1, 2018",8.2,4.0.3 and up
638,1,0,Teen,,"July 24, 2018",1.0,4.0.3 and up
639,2,0,Everyone,Dating,"July 14, 2018",1.0,4.0.3 and up
640,0,0,Everyone,,"July 16, 2018",1.0,4.0.3 and up
641,5,0,Mature 17+,Dating,"August 2, 2018",8.2,4.0.3 and up
642,0,0,Mature 17+,Dating,"August 2, 2018",1.2,4.1 and up
643,0,0,Mature 17+,Dating,"July 12, 2018",1.0,4.1 and up
644,0,0,Everyone,,"July 22, 2018",1.0.7,4.0 and up
645,0,0,Teen,Dating,"July 26, 2018",1.0,4.0.3 and up
646,1,0,Mature 17+,Dating,"July 19, 2018",1.0,4.0.3 and up
647,11,0,Mature 17+,Dating,"July 14, 2018",1.1,4.0 and up
648,4,0,Mature 17+,,"July 11, 2018",1.0,3.0 and up
649,14,0,Teen,Dating,"August 3, 2018",8.2,4.0.3 and up
650,0,0,Everyone,Dating,"July 31, 2018",2.0,4.0.3 and up
651,1,0,Mature 17+,,"July 24, 2018",1.0.3,4.2 and up
652,104,0,Mature 17+,Dating,"July 22, 2018",3.5.4.2.3,4.1 and up
653,0,0,Mature 17+,Dating,"July 17, 2018",1.1.1,4.2 and up
654,14,0,Everyone,Dating,"July 30, 2018",1.6,4.1 and up
655,3,0,Mature 17+,Dating,"July 20, 2018",1.2.9,4.1 and up
656,101,0,Mature 17+,Dating,"July 24, 2018",2,4.1 and up
657,120,0,Mature 17+,Dating,"August 4, 2018",1.5-beta,5.0 and up
658,24,0,Mature 17+,Dating,"July 11, 2018",1.0,4.0.3 and up
659,0,0,Mature 17+,Dating,"July 19, 2018",4.5.0,4.0.3 and up
660,0,0,Everyone,Dating,"July 12, 2018",6.1,4.0 and up
661,0,0,Everyone,Dating,"July 9, 2018",3.0,4.0.3 and up
662,6,0,Mature 17+,Dating,"July 26, 2018",3.7,4.0.3 and up
663,4954,0,Teen,Dating,"August 1, 2018",8.7.2,4.2 and up
664,954,0,Mature 17+,Dating,"July 18, 2018",6.3.7,5.0 and up
665,2560,0,Mature 17+,,"August 1, 2018",2.5.2,4.1 and up
666,59,0,Everyone,,"July 19, 2018",1.0.1,4.3 and up
667,3,0,Mature 17+,Dating,"July 15, 2018",4.20,4.0.3 and up
668,10212,0,Mature 17+,Dating,"July 25, 2018",1.9.7,4.4 and up
669,105,0,Mature 17+,,"June 19, 2018",1.0.4,4.4 and up
670,21,0,Mature 17+,Dating,"July 27, 2018",1.0.2,4.0.3 and up
671,42197,0,Mature 17+,Dating,"July 24, 2018",Varies with device,Varies with device
