id,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
466,Antigua and Barbuda2003,,"855,643,111",10878.0,Boomers
467,Antigua and Barbuda2003,,"855,643,111",10878.0,Millenials
468,Antigua and Barbuda2003,,"855,643,111",10878.0,Silent
469,Antigua and Barbuda2004,,"919,577,148",,Silent
470,Antigua and Barbuda2004,,"919,577,148",11535.0,Boomers
471,Antigua and Barbuda2004,,"919,577,148",11535.0,Millenials
472,Antigua and Barbuda2004,,"919,577,148",11535.0,Generation X
473,Antigua and Barbuda2004,,"919,577,148",11535.0,Boomers
474,Antigua and Barbuda2004,,"919,577,148",11535.0,Millenials
475,Antigua and Barbuda2004,,"919,577,148",11535.0,Silent
476,Antigua and Barbuda2004,,"919,577,148",11535.0,Silent
477,Antigua and Barbuda2004,,"919,577,148",11535.0,Millenials
478,Antigua and Barbuda2004,,"919,577,148",11535.0,Generation X
479,Antigua and Barbuda2004,,"919,577,148",11535.0,Millenials
480,Antigua and Barbuda2004,,"919,577,148",11535.0,Silent
481,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Millenials
482,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Generation X
483,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Boomers
484,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Millenials
485,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Silent
486,Antigua and Barbuda2005,,"1,022,191,296",,Silent
487,Antigua and Barbuda2005,,"1,022,191,296",,Millenials
488,Antigua and Barbuda2005,,"1,022,191,296",,Generation X
489,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Boomers
490,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Millenials
491,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Silent
492,Antigua and Barbuda2005,,"1,022,191,296",12649.0,Silent
493,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Millenials
494,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Generation X
495,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Boomers
496,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Millenials
497,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Silent
498,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Silent
499,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Millenials
500,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Generation X
501,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Boomers
502,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Millenials
503,Antigua and Barbuda2006,,"1,157,005,444",14114.0,Silent
504,Antigua and Barbuda2006,,"1,157,005,444",,Silent
505,Antigua and Barbuda2007,,"1,311,401,333",,Boomers
506,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Millenials
507,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Generation X
508,Antigua and Barbuda2007,,"1,311,401,333",,Boomers
509,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Generation Z
510,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Silent
511,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Silent
512,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Millenials
513,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Generation X
514,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Generation Z
515,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Silent
516,Antigua and Barbuda2007,,"1,311,401,333",15775.0,Silent
517,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Millenials
518,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Generation X
519,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Boomers
520,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Generation Z
521,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Silent
522,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Silent
523,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Millenials
524,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Generation X
525,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Boomers
526,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Generation Z
527,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Silent
528,Antigua and Barbuda2008,,"1,368,431,037",16238.0,Silent
529,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Millenials
530,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Generation X
531,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Boomers
532,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Generation Z
533,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Silent
534,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Silent
535,Antigua and Barbuda2009,,"1,224,253,000",,Millenials
536,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Generation X
537,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Boomers
538,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Generation Z
539,Antigua and Barbuda2009,,"1,224,253,000",,Silent
540,Antigua and Barbuda2009,,"1,224,253,000",14335.0,Silent
541,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Millenials
542,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Millenials
543,Antigua and Barbuda2012,0.781,"1,211,411,704",,Generation X
544,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Generation Z
545,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Boomers
546,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Silent
547,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Millenials
548,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Millenials
549,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Generation X
550,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Generation Z
551,Antigua and Barbuda2012,0.781,"1,211,411,704",13657.0,Boomers
552,Antigua and Barbuda2012,0.781,"1,211,411,704",,Silent
553,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Millenials
554,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Millenials
555,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Generation X
556,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Generation Z
557,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Boomers
558,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Silent
559,Antigua and Barbuda2013,0.781,"1,192,925,407",,Millenials
560,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Millenials
561,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Generation X
562,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Generation Z
563,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Boomers
564,Antigua and Barbuda2013,0.781,"1,192,925,407",13287.0,Silent
565,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Millenials
566,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Millenials
567,Antigua and Barbuda2014,0.783,"1,280,133,333",,Generation X
568,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Generation Z
569,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Boomers
570,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Silent
571,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Millenials
572,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Millenials
573,Antigua and Barbuda2014,0.783,"1,280,133,333",,Generation X
574,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Generation Z
575,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Boomers
576,Antigua and Barbuda2014,0.783,"1,280,133,333",14093.0,Silent
577,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Boomers
578,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Millenials
579,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Millenials
580,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Generation X
581,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Generation Z
582,Antigua and Barbuda2015,,"1,364,863,037",,Silent
583,Antigua and Barbuda2015,,"1,364,863,037",,Millenials
584,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Millenials
585,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Generation X
586,Antigua and Barbuda2015,,"1,364,863,037",,Generation Z
587,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Boomers
588,Antigua and Barbuda2015,,"1,364,863,037",14853.0,Silent
589,Argentina1985,0.694,"88,416,668,900",,G.I. Generation
590,Argentina1985,0.694,"88,416,668,900",,G.I. Generation
591,Argentina1985,0.694,"88,416,668,900",3264.0,Silent
592,Argentina1985,0.694,"88,416,668,900",3264.0,G.I. Generation
593,Argentina1985,0.694,"88,416,668,900",3264.0,Boomers
594,Argentina1985,0.694,"88,416,668,900",3264.0,G.I. Generation
595,Argentina1985,0.694,"88,416,668,900",3264.0,Generation X
596,Argentina1985,0.694,"88,416,668,900",3264.0,Silent
597,Argentina1985,0.694,"88,416,668,900",3264.0,Boomers
598,Argentina1985,0.694,"88,416,668,900",3264.0,Generation X
599,Argentina1985,0.694,"88,416,668,900",3264.0,Generation X
600,Argentina1985,0.694,"88,416,668,900",3264.0,Generation X
601,Argentina1986,,"110,934,442,763",4072.0,G.I. Generation
602,Argentina1986,,"110,934,442,763",4072.0,G.I. Generation
603,Argentina1986,,"110,934,442,763",4072.0,Silent
604,Argentina1986,,"110,934,442,763",4072.0,Boomers
605,Argentina1986,,"110,934,442,763",4072.0,G.I. Generation
606,Argentina1986,,"110,934,442,763",4072.0,G.I. Generation
607,Argentina1986,,"110,934,442,763",4072.0,Generation X
608,Argentina1986,,"110,934,442,763",4072.0,Silent
609,Argentina1986,,"110,934,442,763",4072.0,Boomers
610,Argentina1986,,"110,934,442,763",4072.0,Generation X
611,Argentina1986,,"110,934,442,763",4072.0,Generation X
612,Argentina1986,,"110,934,442,763",,Generation X
613,Argentina1987,,"111,106,191,358",4026.0,G.I. Generation
614,Argentina1987,,"111,106,191,358",4026.0,G.I. Generation
615,Argentina1987,,"111,106,191,358",4026.0,Silent
616,Argentina1987,,"111,106,191,358",4026.0,G.I. Generation
617,Argentina1987,,"111,106,191,358",4026.0,G.I. Generation
618,Argentina1987,,"111,106,191,358",,Boomers
619,Argentina1987,,"111,106,191,358",4026.0,Generation X
620,Argentina1987,,"111,106,191,358",4026.0,Silent
621,Argentina1987,,"111,106,191,358",4026.0,Boomers
622,Argentina1987,,"111,106,191,358",4026.0,Generation X
623,Argentina1987,,"111,106,191,358",4026.0,Generation X
624,Argentina1987,,"111,106,191,358",4026.0,Generation X
625,Argentina1988,,"126,206,817,196",4458.0,G.I. Generation
626,Argentina1988,,"126,206,817,196",4458.0,G.I. Generation
627,Argentina1988,,"126,206,817,196",4458.0,Silent
628,Argentina1988,,"126,206,817,196",4458.0,G.I. Generation
629,Argentina1988,,"126,206,817,196",4458.0,G.I. Generation
630,Argentina1988,,"126,206,817,196",4458.0,Boomers
631,Argentina1988,,"126,206,817,196",4458.0,Generation X
632,Argentina1988,,"126,206,817,196",4458.0,Silent
633,Argentina1988,,"126,206,817,196",4458.0,Generation X
634,Argentina1988,,"126,206,817,196",4458.0,Boomers
635,Argentina1988,,"126,206,817,196",4458.0,Generation X
636,Argentina1988,,"126,206,817,196",,Generation X
637,Argentina1989,,"76,636,898,036",2670.0,G.I. Generation
638,Argentina1989,,"76,636,898,036",2670.0,G.I. Generation
639,Argentina1989,,"76,636,898,036",2670.0,Silent
640,Argentina1989,,"76,636,898,036",2670.0,G.I. Generation
641,Argentina1989,,"76,636,898,036",2670.0,Boomers
642,Argentina1989,,"76,636,898,036",2670.0,G.I. Generation
643,Argentina1989,,"76,636,898,036",,Generation X
644,Argentina1989,,"76,636,898,036",2670.0,Silent
645,Argentina1989,,"76,636,898,036",2670.0,Boomers
646,Argentina1989,,"76,636,898,036",2670.0,Generation X
647,Argentina1989,,"76,636,898,036",2670.0,Generation X
648,Argentina1989,,"76,636,898,036",2670.0,Generation X
649,Argentina1990,0.705,"141,352,368,715",4859.0,G.I. Generation
650,Argentina1990,0.705,"141,352,368,715",4859.0,G.I. Generation
651,Argentina1990,0.705,"141,352,368,715",4859.0,Silent
652,Argentina1990,0.705,"141,352,368,715",4859.0,G.I. Generation
653,Argentina1990,0.705,"141,352,368,715",4859.0,Boomers
654,Argentina1990,0.705,"141,352,368,715",,G.I. Generation
655,Argentina1990,0.705,"141,352,368,715",4859.0,Generation X
656,Argentina1990,0.705,"141,352,368,715",4859.0,Silent
657,Argentina1990,0.705,"141,352,368,715",4859.0,Generation X
658,Argentina1990,0.705,"141,352,368,715",,Boomers
659,Argentina1990,0.705,"141,352,368,715",4859.0,Generation X
660,Argentina1990,0.705,"141,352,368,715",4859.0,Generation X
661,Argentina1991,,"189,719,984,268",6404.0,G.I. Generation
662,Argentina1991,,"189,719,984,268",6404.0,Silent
663,Argentina1991,,"189,719,984,268",,Boomers
664,Argentina1991,,"189,719,984,268",6404.0,Boomers
665,Argentina1991,,"189,719,984,268",6404.0,G.I. Generation
666,Argentina1991,,"189,719,984,268",6404.0,Silent
667,Argentina1991,,"189,719,984,268",,Generation X
668,Argentina1991,,"189,719,984,268",6404.0,Boomers
669,Argentina1991,,"189,719,984,268",,Boomers
670,Argentina1991,,"189,719,984,268",6404.0,Generation X
671,Argentina1991,,"189,719,984,268",6404.0,Millenials
672,Argentina1991,,"189,719,984,268",6404.0,Millenials
673,Argentina1992,,"228,788,617,202",,G.I. Generation
674,Argentina1992,,"228,788,617,202",7615.0,Silent
675,Argentina1992,,"228,788,617,202",7615.0,Boomers
676,Argentina1992,,"228,788,617,202",7615.0,Boomers
677,Argentina1992,,"228,788,617,202",7615.0,Generation X
678,Argentina1992,,"228,788,617,202",7615.0,G.I. Generation
679,Argentina1992,,"228,788,617,202",7615.0,Silent
680,Argentina1992,,"228,788,617,202",7615.0,Boomers
681,Argentina1992,,"228,788,617,202",7615.0,Boomers
682,Argentina1992,,"228,788,617,202",7615.0,Generation X
683,Argentina1992,,"228,788,617,202",7615.0,Millenials
684,Argentina1992,,"228,788,617,202",7615.0,Millenials
685,Argentina1993,,"236,741,715,015",,G.I. Generation
686,Argentina1993,,"236,741,715,015",7768.0,Silent
687,Argentina1993,,"236,741,715,015",7768.0,Boomers
688,Argentina1993,,"236,741,715,015",7768.0,Boomers
689,Argentina1993,,"236,741,715,015",7768.0,G.I. Generation
690,Argentina1993,,"236,741,715,015",7768.0,Generation X
691,Argentina1993,,"236,741,715,015",,Silent
692,Argentina1993,,"236,741,715,015",7768.0,Boomers
693,Argentina1993,,"236,741,715,015",7768.0,Boomers
694,Argentina1993,,"236,741,715,015",7768.0,Generation X
695,Argentina1993,,"236,741,715,015",7768.0,Millenials
696,Argentina1993,,"236,741,715,015",7768.0,Millenials
697,Argentina1994,,"257,440,000,000",8328.0,G.I. Generation
698,Argentina1994,,"257,440,000,000",8328.0,Silent
699,Argentina1994,,"257,440,000,000",8328.0,Boomers
700,Argentina1994,,"257,440,000,000",8328.0,Boomers
701,Argentina1994,,"257,440,000,000",8328.0,Generation X
702,Argentina1994,,"257,440,000,000",8328.0,Silent
703,Argentina1994,,"257,440,000,000",8328.0,G.I. Generation
704,Argentina1994,,"257,440,000,000",8328.0,Boomers
705,Argentina1994,,"257,440,000,000",8328.0,Generation X
706,Argentina1994,,"257,440,000,000",8328.0,Boomers
707,Argentina1994,,"257,440,000,000",8328.0,Millenials
708,Argentina1994,,"257,440,000,000",8328.0,Millenials
709,Argentina1995,0.731,"258,031,750,000",,G.I. Generation
710,Argentina1995,0.731,"258,031,750,000",8232.0,Silent
711,Argentina1995,0.731,"258,031,750,000",8232.0,Boomers
712,Argentina1995,0.731,"258,031,750,000",,Generation X
713,Argentina1995,0.731,"258,031,750,000",8232.0,Generation X
714,Argentina1995,0.731,"258,031,750,000",8232.0,G.I. Generation
715,Argentina1995,0.731,"258,031,750,000",8232.0,Silent
716,Argentina1995,0.731,"258,031,750,000",8232.0,Boomers
717,Argentina1995,0.731,"258,031,750,000",8232.0,Generation X
718,Argentina1995,0.731,"258,031,750,000",8232.0,Generation X
719,Argentina1995,0.731,"258,031,750,000",8232.0,Millenials
720,Argentina1995,0.731,"258,031,750,000",8232.0,Millenials
721,Argentina1996,,"272,149,750,000",8563.0,G.I. Generation
722,Argentina1996,,"272,149,750,000",8563.0,Silent
723,Argentina1996,,"272,149,750,000",,Boomers
724,Argentina1996,,"272,149,750,000",8563.0,Generation X
725,Argentina1996,,"272,149,750,000",8563.0,Generation X
726,Argentina1996,,"272,149,750,000",8563.0,G.I. Generation
727,Argentina1996,,"272,149,750,000",8563.0,Silent
728,Argentina1996,,"272,149,750,000",8563.0,Boomers
729,Argentina1996,,"272,149,750,000",8563.0,Generation X
730,Argentina1996,,"272,149,750,000",8563.0,Generation X
731,Argentina1996,,"272,149,750,000",8563.0,Millenials
732,Argentina1996,,"272,149,750,000",8563.0,Millenials
733,Argentina1997,,"292,859,000,000",,G.I. Generation
734,Argentina1997,,"292,859,000,000",9057.0,Silent
735,Argentina1997,,"292,859,000,000",9057.0,Boomers
736,Argentina1997,,"292,859,000,000",9057.0,Generation X
737,Argentina1997,,"292,859,000,000",9057.0,Generation X
738,Argentina1997,,"292,859,000,000",9057.0,G.I. Generation
739,Argentina1997,,"292,859,000,000",9057.0,Silent
740,Argentina1997,,"292,859,000,000",9057.0,Boomers
741,Argentina1997,,"292,859,000,000",9057.0,Generation X
742,Argentina1997,,"292,859,000,000",9057.0,Generation X
743,Argentina1997,,"292,859,000,000",9057.0,Millenials
744,Argentina1997,,"292,859,000,000",9057.0,Millenials
745,Argentina1998,,"298,948,250,000",9126.0,G.I. Generation
746,Argentina1998,,"298,948,250,000",9126.0,Silent
747,Argentina1998,,"298,948,250,000",9126.0,Boomers
748,Argentina1998,,"298,948,250,000",,Generation X
749,Argentina1998,,"298,948,250,000",9126.0,Generation X
750,Argentina1998,,"298,948,250,000",,G.I. Generation
751,Argentina1998,,"298,948,250,000",,Silent
752,Argentina1998,,"298,948,250,000",,Generation X
753,Argentina1998,,"298,948,250,000",9126.0,Boomers
754,Argentina1998,,"298,948,250,000",9126.0,Generation X
755,Argentina1998,,"298,948,250,000",9126.0,Millenials
756,Argentina1998,,"298,948,250,000",9126.0,Millenials
757,Argentina1999,,"283,523,000,000",8546.0,G.I. Generation
758,Argentina1999,,"283,523,000,000",,Silent
759,Argentina1999,,"283,523,000,000",8546.0,Boomers
760,Argentina1999,,"283,523,000,000",,Generation X
761,Argentina1999,,"283,523,000,000",8546.0,Generation X
762,Argentina1999,,"283,523,000,000",8546.0,Silent
763,Argentina1999,,"283,523,000,000",8546.0,G.I. Generation
764,Argentina1999,,"283,523,000,000",,Boomers
765,Argentina1999,,"283,523,000,000",,Generation X
766,Argentina1999,,"283,523,000,000",8546.0,Generation X
767,Argentina1999,,"283,523,000,000",8546.0,Millenials
768,Argentina1999,,"283,523,000,000",,Millenials
769,Argentina2000,0.762,"284,203,750,000",8462.0,G.I. Generation
770,Argentina2000,0.762,"284,203,750,000",8462.0,Silent
771,Argentina2000,0.762,"284,203,750,000",8462.0,Boomers
772,Argentina2000,0.762,"284,203,750,000",8462.0,Generation X
773,Argentina2000,0.762,"284,203,750,000",8462.0,Generation X
774,Argentina2000,0.762,"284,203,750,000",,Silent
775,Argentina2000,0.762,"284,203,750,000",,G.I. Generation
776,Argentina2000,0.762,"284,203,750,000",8462.0,Boomers
777,Argentina2000,0.762,"284,203,750,000",8462.0,Generation X
778,Argentina2000,0.762,"284,203,750,000",8462.0,Generation X
779,Argentina2000,0.762,"284,203,750,000",8462.0,Millenials
780,Argentina2000,0.762,"284,203,750,000",8462.0,Millenials
781,Argentina2001,,"268,696,750,000",7900.0,Silent
782,Argentina2001,,"268,696,750,000",7900.0,Silent
783,Argentina2001,,"268,696,750,000",7900.0,Millenials
784,Argentina2001,,"268,696,750,000",7900.0,Boomers
785,Argentina2001,,"268,696,750,000",7900.0,Generation X
786,Argentina2001,,"268,696,750,000",7900.0,Silent
