id,country,year,sex,age,suicides_no,population,suicides/100k pop
457,Antigua and Barbuda,2003.0,male,55-74 years,1,,27.82
458,Antigua and Barbuda,2003.0,female,,0,7454.0,0.0
459,Antigua and Barbuda,2003.0,female,25-34 years,0,7831.0,0.0
460,Antigua and Barbuda,,female,35-54 years,0,?,0.0
461,Antigua and Barbuda,2003.0,female,5-14 years,0,8423.0,0.0
462,Antigua and Barbuda,2003.0,female,,0,4054.0,0.0
463,Antigua and Barbuda,2003.0,female,75+ years,0,,0.0
464,Antigua and Barbuda,2003.0,male,,0,6730.0,0.0
465,Antigua and Barbuda,2003.0,male,25-34 years,0,,0.0
466,Antigua and Barbuda,,male,35-54 years,0,10997.0,0.0
467,Antigua and Barbuda,2003.0,male,5-14 years,0,,0.0
468,Antigua and Barbuda,2003.0,male,75+ years,0,1068.0,0.0
469,Antigua and Barbuda,2004.0,male,55-74 years,1,,27.29
470,Antigua and Barbuda,2004.0,male,35-54 years,1,,8.77
471,Antigua and Barbuda,2004.0,female,,0,7648.0,0.0
472,Antigua and Barbuda,2004.0,female,25-34 years,0,7531.0,0.0
473,Antigua and Barbuda,2004.0,female,35-54 years,0,12492.0,0.0
474,Antigua and Barbuda,2004.0,female,5-14 years,0,8488.0,0.0
475,Antigua and Barbuda,2004.0,female,,0,4088.0,0.0
476,Antigua and Barbuda,,female,75+ years,0,1590.0,0.0
477,Antigua and Barbuda,2004.0,male,15-24 years,0,6968.0,0.0
478,Antigua and Barbuda,2004.0,male,25-34 years,0,,0.0
479,Antigua and Barbuda,2004.0,male,5-14 years,0,8196.0,0.0
480,Antigua and Barbuda,2004.0,male,75+ years,0,1094.0,0.0
481,Antigua and Barbuda,2005.0,female,15-24 years,0,?,0.0
482,Antigua and Barbuda,2005.0,female,25-34 years,0,7327.0,0.0
483,Antigua and Barbuda,2005.0,female,35-54 years,0,12835.0,0.0
484,Antigua and Barbuda,,female,5-14 years,0,8584.0,0.0
485,Antigua and Barbuda,2005.0,female,55-74 years,0,4157.0,0.0
486,Antigua and Barbuda,2005.0,female,,0,1575.0,0.0
487,Antigua and Barbuda,2005.0,male,15-24 years,0,7113.0,0.0
488,Antigua and Barbuda,2005.0,male,25-34 years,0,6444.0,0.0
489,Antigua and Barbuda,2005.0,male,35-54 years,0,11778.0,0.0
490,Antigua and Barbuda,2005.0,male,,0,8358.0,0.0
491,Antigua and Barbuda,2005.0,male,55-74 years,0,,0.0
492,Antigua and Barbuda,2005.0,male,75+ years,0,1110.0,0.0
493,Antigua and Barbuda,,female,15-24 years,0,,0.0
494,Antigua and Barbuda,,female,25-34 years,0,?,0.0
495,Antigua and Barbuda,2006.0,female,35-54 years,0,,0.0
496,Antigua and Barbuda,2006.0,female,,0,8571.0,0.0
497,Antigua and Barbuda,,female,,0,,0.0
498,Antigua and Barbuda,2006.0,female,75+ years,0,1573.0,0.0
499,Antigua and Barbuda,2006.0,male,15-24 years,0,7239.0,0.0
500,Antigua and Barbuda,2006.0,male,25-34 years,0,6319.0,0.0
501,Antigua and Barbuda,,male,35-54 years,0,?,0.0
502,Antigua and Barbuda,2006.0,male,5-14 years,0,8485.0,0.0
503,Antigua and Barbuda,,male,55-74 years,0,3847.0,0.0
504,Antigua and Barbuda,2006.0,male,,0,1107.0,0.0
505,Antigua and Barbuda,2007.0,male,35-54 years,1,,7.98
506,Antigua and Barbuda,2007.0,female,,0,8013.0,0.0
507,Antigua and Barbuda,2007.0,female,25-34 years,0,,0.0
508,Antigua and Barbuda,2007.0,female,35-54 years,0,,0.0
509,Antigua and Barbuda,2007.0,female,5-14 years,0,8555.0,0.0
510,Antigua and Barbuda,,female,,0,,0.0
511,Antigua and Barbuda,2007.0,female,75+ years,0,?,0.0
512,Antigua and Barbuda,2007.0,male,15-24 years,0,?,0.0
513,Antigua and Barbuda,2007.0,male,25-34 years,0,6267.0,0.0
514,Antigua and Barbuda,2007.0,male,5-14 years,0,8564.0,0.0
515,Antigua and Barbuda,2007.0,male,55-74 years,0,3988.0,0.0
516,Antigua and Barbuda,2007.0,male,75+ years,0,1094.0,0.0
517,Antigua and Barbuda,,female,15-24 years,0,?,0.0
518,Antigua and Barbuda,,female,25-34 years,0,,0.0
519,Antigua and Barbuda,,female,35-54 years,0,14278.0,0.0
520,Antigua and Barbuda,,female,5-14 years,0,8537.0,0.0
521,Antigua and Barbuda,,female,55-74 years,0,4587.0,0.0
522,Antigua and Barbuda,,female,75+ years,0,1567.0,0.0
523,Antigua and Barbuda,2008.0,male,15-24 years,0,7404.0,0.0
524,Antigua and Barbuda,,male,25-34 years,0,6274.0,0.0
525,Antigua and Barbuda,2008.0,male,35-54 years,0,12782.0,0.0
526,Antigua and Barbuda,,male,5-14 years,0,8599.0,0.0
527,Antigua and Barbuda,2008.0,male,55-74 years,0,4158.0,0.0
528,Antigua and Barbuda,2008.0,male,75+ years,0,1069.0,0.0
529,Antigua and Barbuda,2009.0,female,15-24 years,0,8199.0,0.0
530,Antigua and Barbuda,,female,25-34 years,0,6917.0,0.0
531,Antigua and Barbuda,2009.0,female,35-54 years,0,14629.0,0.0
532,Antigua and Barbuda,2009.0,female,5-14 years,0,8514.0,0.0
533,Antigua and Barbuda,2009.0,female,55-74 years,0,4793.0,0.0
534,Antigua and Barbuda,,female,75+ years,0,1571.0,0.0
535,Antigua and Barbuda,2009.0,male,,0,7489.0,0.0
536,Antigua and Barbuda,,male,25-34 years,0,6325.0,0.0
537,Antigua and Barbuda,,male,35-54 years,0,12978.0,0.0
538,Antigua and Barbuda,2009.0,male,5-14 years,0,8599.0,0.0
539,Antigua and Barbuda,2009.0,male,55-74 years,0,,0.0
540,Antigua and Barbuda,,male,75+ years,0,1042.0,0.0
541,Antigua and Barbuda,2012.0,female,,0,8435.0,0.0
542,Antigua and Barbuda,2012.0,female,25-34 years,0,7215.0,0.0
543,Antigua and Barbuda,2012.0,female,35-54 years,0,15193.0,0.0
544,Antigua and Barbuda,2012.0,female,5-14 years,0,,0.0
545,Antigua and Barbuda,,female,,0,5512.0,0.0
546,Antigua and Barbuda,2012.0,female,75+ years,0,,0.0
547,Antigua and Barbuda,2012.0,male,,0,,0.0
548,Antigua and Barbuda,2012.0,male,25-34 years,0,6629.0,0.0
549,Antigua and Barbuda,2012.0,male,35-54 years,0,13280.0,0.0
550,Antigua and Barbuda,,male,5-14 years,0,?,0.0
551,Antigua and Barbuda,2012.0,male,,0,4994.0,0.0
552,Antigua and Barbuda,2012.0,male,75+ years,0,1051.0,0.0
553,Antigua and Barbuda,2013.0,female,15-24 years,0,8494.0,0.0
554,Antigua and Barbuda,2013.0,female,25-34 years,0,?,0.0
555,Antigua and Barbuda,,female,35-54 years,0,,0.0
556,Antigua and Barbuda,2013.0,female,,0,,0.0
557,Antigua and Barbuda,2013.0,female,55-74 years,0,5787.0,0.0
558,Antigua and Barbuda,2013.0,female,75+ years,0,1652.0,0.0
559,Antigua and Barbuda,2013.0,male,,0,8061.0,0.0
560,Antigua and Barbuda,2013.0,male,25-34 years,0,6782.0,0.0
561,Antigua and Barbuda,,male,35-54 years,0,13302.0,0.0
562,Antigua and Barbuda,2013.0,male,5-14 years,0,8405.0,0.0
563,Antigua and Barbuda,,male,55-74 years,0,5238.0,0.0
564,Antigua and Barbuda,2013.0,male,75+ years,0,1072.0,0.0
565,Antigua and Barbuda,,female,,0,?,0.0
566,Antigua and Barbuda,2014.0,female,25-34 years,0,7578.0,0.0
567,Antigua and Barbuda,2014.0,female,35-54 years,0,15273.0,0.0
568,Antigua and Barbuda,2014.0,female,5-14 years,0,8296.0,0.0
569,Antigua and Barbuda,2014.0,female,55-74 years,0,6085.0,0.0
570,Antigua and Barbuda,2014.0,female,75+ years,0,1686.0,0.0
571,Antigua and Barbuda,,male,15-24 years,0,,0.0
572,Antigua and Barbuda,,male,,0,6928.0,0.0
573,Antigua and Barbuda,2014.0,male,35-54 years,0,13325.0,0.0
574,Antigua and Barbuda,,male,5-14 years,0,8335.0,0.0
575,Antigua and Barbuda,2014.0,male,55-74 years,0,5503.0,0.0
576,Antigua and Barbuda,2014.0,male,75+ years,0,1083.0,0.0
577,Antigua and Barbuda,2015.0,female,55-74 years,1,,15.62
578,Antigua and Barbuda,2015.0,female,15-24 years,0,8561.0,0.0
579,Antigua and Barbuda,2015.0,female,25-34 years,0,7740.0,0.0
580,Antigua and Barbuda,2015.0,female,35-54 years,0,15323.0,0.0
581,Antigua and Barbuda,2015.0,female,5-14 years,0,8239.0,0.0
582,Antigua and Barbuda,2015.0,female,75+ years,0,1724.0,0.0
583,Antigua and Barbuda,2015.0,male,15-24 years,0,8331.0,0.0
584,Antigua and Barbuda,,male,25-34 years,0,7059.0,0.0
585,Antigua and Barbuda,2015.0,male,,0,13370.0,0.0
586,Antigua and Barbuda,2015.0,male,5-14 years,0,8268.0,0.0
587,Antigua and Barbuda,2015.0,male,,0,?,0.0
588,Antigua and Barbuda,2015.0,male,75+ years,0,1087.0,0.0
589,Argentina,1985.0,male,75+ years,202,363000.0,55.65
590,Argentina,1985.0,male,,485,,24.29
591,Argentina,1985.0,male,,414,3346300.0,12.37
592,Argentina,1985.0,female,55-74 years,210,2304000.0,9.11
593,Argentina,1985.0,male,25-34 years,177,2234200.0,7.92
594,Argentina,1985.0,female,75+ years,41,537000.0,7.64
595,Argentina,1985.0,male,15-24 years,156,?,6.46
596,Argentina,1985.0,female,35-54 years,142,3355300.0,4.23
597,Argentina,1985.0,female,25-34 years,65,2185200.0,2.97
598,Argentina,1985.0,female,15-24 years,69,2354200.0,2.93
599,Argentina,1985.0,male,5-14 years,16,,0.53
600,Argentina,1985.0,female,,11,2955200.0,0.37
601,Argentina,1986.0,male,75+ years,230,365000.0,63.01
602,Argentina,1986.0,male,55-74 years,530,2008300.0,26.39
603,Argentina,,male,35-54 years,478,?,14.2
604,Argentina,,male,25-34 years,209,2246900.0,9.3
605,Argentina,1986.0,female,,48,540200.0,8.89
606,Argentina,1986.0,female,55-74 years,201,2317100.0,8.67
607,Argentina,1986.0,male,15-24 years,186,2428900.0,7.66
608,Argentina,,female,35-54 years,188,3374300.0,5.57
609,Argentina,1986.0,female,25-34 years,96,,4.37
610,Argentina,1986.0,female,15-24 years,101,2367600.0,4.27
611,Argentina,1986.0,male,5-14 years,10,3061400.0,0.33
612,Argentina,1986.0,female,5-14 years,7,2971900.0,0.24
613,Argentina,1987.0,male,75+ years,200,369800.0,54.08
614,Argentina,1987.0,male,55-74 years,532,?,26.15
615,Argentina,1987.0,male,35-54 years,482,3409100.0,14.14
616,Argentina,1987.0,female,,57,547000.0,10.42
617,Argentina,1987.0,female,55-74 years,224,,9.54
618,Argentina,1987.0,male,,192,,8.44
619,Argentina,1987.0,male,15-24 years,179,2460600.0,7.27
620,Argentina,1987.0,female,,209,3418300.0,6.11
621,Argentina,1987.0,female,25-34 years,89,2226200.0,4.0
622,Argentina,1987.0,female,,93,2398400.0,3.88
623,Argentina,1987.0,male,5-14 years,15,,0.48
624,Argentina,,female,5-14 years,14,3010700.0,0.47
625,Argentina,1988.0,male,75+ years,216,392000.0,55.1
626,Argentina,1988.0,male,,550,,26.46
627,Argentina,1988.0,male,35-54 years,477,,13.62
628,Argentina,1988.0,female,75+ years,61,602000.0,10.13
629,Argentina,1988.0,female,55-74 years,233,2412000.0,9.66
630,Argentina,1988.0,male,25-34 years,215,2276000.0,9.45
631,Argentina,1988.0,male,15-24 years,211,2524000.0,8.36
632,Argentina,1988.0,female,35-54 years,198,3508000.0,5.64
633,Argentina,1988.0,female,15-24 years,101,2459000.0,4.11
634,Argentina,1988.0,female,25-34 years,61,2228000.0,2.74
635,Argentina,1988.0,male,5-14 years,20,3210000.0,0.62
636,Argentina,,female,5-14 years,11,3115000.0,0.35
637,Argentina,1989.0,male,75+ years,208,?,52.0
638,Argentina,1989.0,male,55-74 years,548,?,26.03
639,Argentina,1989.0,male,35-54 years,462,?,12.97
640,Argentina,,female,,65,,10.45
641,Argentina,1989.0,male,25-34 years,219,2287000.0,9.58
642,Argentina,,female,55-74 years,201,2446000.0,8.22
643,Argentina,1989.0,male,15-24 years,186,2575000.0,7.22
644,Argentina,1989.0,female,35-54 years,166,3563000.0,4.66
645,Argentina,1989.0,female,25-34 years,83,,3.71
646,Argentina,1989.0,female,15-24 years,80,2509000.0,3.19
647,Argentina,1989.0,male,5-14 years,18,3245000.0,0.55
648,Argentina,1989.0,female,5-14 years,11,3149000.0,0.35
649,Argentina,1990.0,male,75+ years,226,411100.0,54.97
650,Argentina,1990.0,male,55-74 years,502,?,23.59
651,Argentina,1990.0,male,35-54 years,439,3619000.0,12.13
652,Argentina,1990.0,female,75+ years,61,643000.0,9.49
653,Argentina,,male,25-34 years,182,?,7.92
654,Argentina,,female,,190,2477000.0,7.67
655,Argentina,1990.0,male,15-24 years,174,?,6.6
656,Argentina,1990.0,female,35-54 years,163,3622000.0,4.5
657,Argentina,1990.0,female,15-24 years,91,2568000.0,3.54
658,Argentina,1990.0,female,25-34 years,76,2251000.0,3.38
659,Argentina,1990.0,male,5-14 years,22,3269000.0,0.67
660,Argentina,1990.0,female,,14,3171000.0,0.44
661,Argentina,1991.0,male,75+ years,184,396000.0,46.46
662,Argentina,1991.0,male,55-74 years,449,2130000.0,21.08
663,Argentina,,male,,398,3580000.0,11.12
664,Argentina,1991.0,male,25-34 years,214,2277000.0,9.4
665,Argentina,1991.0,female,75+ years,50,658000.0,7.6
666,Argentina,1991.0,female,55-74 years,169,2508000.0,6.74
667,Argentina,,male,,179,2738000.0,6.54
668,Argentina,1991.0,female,35-54 years,133,3691000.0,3.6
669,Argentina,1991.0,female,,77,,3.33
670,Argentina,1991.0,female,15-24 years,61,2689000.0,2.27
671,Argentina,1991.0,male,,28,3369000.0,0.83
672,Argentina,1991.0,female,5-14 years,9,3277000.0,0.27
673,Argentina,,male,75+ years,194,404900.0,47.91
674,Argentina,,male,55-74 years,500,2150500.0,23.25
675,Argentina,,male,35-54 years,488,3616600.0,13.49
676,Argentina,,male,25-34 years,227,,9.84
677,Argentina,1992.0,male,15-24 years,249,,8.79
678,Argentina,1992.0,female,75+ years,46,678000.0,6.78
679,Argentina,1992.0,female,55-74 years,147,2538400.0,5.79
680,Argentina,1992.0,female,35-54 years,140,3755500.0,3.73
681,Argentina,1992.0,female,25-34 years,79,2329100.0,3.39
682,Argentina,,female,15-24 years,79,2783500.0,2.84
683,Argentina,,male,,22,,0.65
684,Argentina,1992.0,female,5-14 years,13,3276800.0,0.4
685,Argentina,1993.0,male,,229,413600.0,55.37
686,Argentina,1993.0,male,55-74 years,520,?,23.95
687,Argentina,,male,35-54 years,495,3672300.0,13.48
688,Argentina,1993.0,male,25-34 years,233,2336300.0,9.97
689,Argentina,1993.0,female,75+ years,58,698400.0,8.3
690,Argentina,1993.0,male,15-24 years,235,2932300.0,8.01
691,Argentina,,female,55-74 years,126,2568300.0,4.91
692,Argentina,1993.0,female,35-54 years,144,3820400.0,3.77
693,Argentina,1993.0,female,25-34 years,76,2347800.0,3.24
694,Argentina,1993.0,female,15-24 years,73,2879300.0,2.54
695,Argentina,1993.0,male,5-14 years,25,3367500.0,0.74
696,Argentina,1993.0,female,,16,3269800.0,0.49
697,Argentina,1994.0,male,75+ years,192,423100.0,45.38
698,Argentina,1994.0,male,55-74 years,509,,23.22
699,Argentina,1994.0,male,35-54 years,527,3729600.0,14.13
700,Argentina,1994.0,male,25-34 years,226,2369000.0,9.54
701,Argentina,1994.0,male,15-24 years,250,3027200.0,8.26
702,Argentina,1994.0,female,55-74 years,135,2597400.0,5.2
703,Argentina,1994.0,female,75+ years,34,,4.72
704,Argentina,1994.0,female,35-54 years,160,3885600.0,4.12
705,Argentina,,female,15-24 years,98,2971300.0,3.3
706,Argentina,1994.0,female,25-34 years,72,2369900.0,3.04
707,Argentina,1994.0,male,5-14 years,27,3363000.0,0.8
708,Argentina,1994.0,female,5-14 years,11,3262900.0,0.34
709,Argentina,1995.0,male,75+ years,190,433800.0,43.8
710,Argentina,1995.0,male,55-74 years,515,2214000.0,23.26
711,Argentina,1995.0,male,35-54 years,485,3787800.0,12.8
712,Argentina,1995.0,male,25-34 years,218,2404900.0,9.06
713,Argentina,,male,15-24 years,277,,8.9
714,Argentina,1995.0,female,75+ years,49,742200.0,6.6
715,Argentina,1995.0,female,55-74 years,134,?,5.1
716,Argentina,,female,,139,3950100.0,3.52
717,Argentina,,female,,101,,3.31
718,Argentina,,female,25-34 years,62,2396900.0,2.59
719,Argentina,1995.0,female,5-14 years,19,3261100.0,0.58
720,Argentina,1995.0,male,5-14 years,15,3363300.0,0.45
721,Argentina,1996.0,male,75+ years,189,445800.0,42.4
722,Argentina,1996.0,male,55-74 years,464,2235900.0,20.75
723,Argentina,1996.0,male,35-54 years,524,3847300.0,13.62
724,Argentina,1996.0,male,25-34 years,226,2442900.0,9.25
725,Argentina,1996.0,male,15-24 years,280,3185600.0,8.79
726,Argentina,1996.0,female,75+ years,59,766100.0,7.7
727,Argentina,1996.0,female,55-74 years,131,,4.94
728,Argentina,1996.0,female,,176,,4.38
729,Argentina,,female,15-24 years,105,,3.36
730,Argentina,1996.0,female,25-34 years,52,2428400.0,2.14
731,Argentina,1996.0,male,,14,3370400.0,0.42
732,Argentina,1996.0,female,5-14 years,9,3266800.0,0.28
733,Argentina,1997.0,male,75+ years,195,490152.0,39.78
734,Argentina,1997.0,male,55-74 years,457,2252148.0,20.29
735,Argentina,1997.0,male,35-54 years,501,3934581.0,12.73
736,Argentina,1997.0,male,25-34 years,213,2460112.0,8.66
737,Argentina,1997.0,male,15-24 years,260,3198193.0,8.13
738,Argentina,1997.0,female,,47,854095.0,5.5
739,Argentina,1997.0,female,55-74 years,131,2668528.0,4.91
740,Argentina,1997.0,female,35-54 years,165,4083427.0,4.04
741,Argentina,1997.0,female,15-24 years,113,3161000.0,3.57
742,Argentina,,female,25-34 years,72,2474330.0,2.91
743,Argentina,1997.0,male,5-14 years,19,,0.55
744,Argentina,1997.0,female,5-14 years,11,?,0.33
745,Argentina,1998.0,male,75+ years,201,504164.0,39.87
746,Argentina,1998.0,male,55-74 years,518,2274972.0,22.77
747,Argentina,1998.0,male,35-54 years,508,3990829.0,12.73
748,Argentina,,male,15-24 years,327,3243944.0,10.08
749,Argentina,1998.0,male,,251,2497189.0,10.05
750,Argentina,,female,75+ years,53,,6.0
751,Argentina,1998.0,female,55-74 years,140,2696429.0,5.19
752,Argentina,1998.0,female,,114,,3.56
753,Argentina,1998.0,female,35-54 years,147,4143203.0,3.55
754,Argentina,1998.0,female,25-34 years,52,2512005.0,2.07
755,Argentina,,female,5-14 years,20,3353473.0,0.6
756,Argentina,1998.0,male,5-14 years,16,3456965.0,0.46
757,Argentina,1999.0,male,75+ years,204,515800.0,39.55
758,Argentina,1999.0,male,55-74 years,540,,23.46
759,Argentina,1999.0,male,,545,4045105.0,13.47
760,Argentina,1999.0,male,,355,3279728.0,10.82
761,Argentina,,male,25-34 years,265,2543861.0,10.42
762,Argentina,,female,55-74 years,137,2727054.0,5.02
763,Argentina,,female,75+ years,44,?,4.82
764,Argentina,1999.0,female,35-54 years,141,4200203.0,3.36
765,Argentina,1999.0,female,15-24 years,101,3229424.0,3.13
766,Argentina,1999.0,female,25-34 years,50,2559176.0,1.95
767,Argentina,1999.0,male,5-14 years,21,,0.6
768,Argentina,1999.0,female,5-14 years,20,3377543.0,0.59
769,Argentina,2000.0,male,75+ years,232,525161.0,44.18
770,Argentina,2000.0,male,55-74 years,602,,25.8
771,Argentina,2000.0,male,35-54 years,578,,14.11
772,Argentina,2000.0,male,15-24 years,463,3306109.0,14.0
773,Argentina,2000.0,male,25-34 years,331,2602314.0,12.72
774,Argentina,2000.0,female,55-74 years,133,2760512.0,4.82
775,Argentina,2000.0,female,75+ years,43,941957.0,4.56
776,Argentina,,female,35-54 years,174,4253771.0,4.09
777,Argentina,2000.0,female,15-24 years,116,3249247.0,3.57
778,Argentina,2000.0,female,25-34 years,63,2617723.0,2.41
779,Argentina,,female,5-14 years,21,3396135.0,0.62
780,Argentina,2000.0,male,5-14 years,18,3502413.0,0.51
781,Argentina,2001.0,male,75+ years,250,547473.0,45.66
782,Argentina,2001.0,male,55-74 years,659,?,27.94
783,Argentina,2001.0,male,15-24 years,518,3325440.0,15.58
784,Argentina,2001.0,male,35-54 years,625,4145861.0,15.08
785,Argentina,2001.0,male,25-34 years,375,2675285.0,14.02
786,Argentina,2001.0,female,75+ years,57,978346.0,5.83
787,Argentina,2001.0,female,15-24 years,166,3262682.0,5.09
788,Argentina,2001.0,female,55-74 years,137,,4.91
789,Argentina,,female,35-54 years,210,?,4.88
790,Argentina,2001.0,female,25-34 years,82,2690206.0,3.05
791,Argentina,2001.0,male,5-14 years,29,3519935.0,0.82
792,Argentina,2001.0,female,5-14 years,24,3411619.0,0.7
793,Argentina,2002.0,male,75+ years,234,566447.0,41.31
794,Argentina,2002.0,male,55-74 years,615,?,25.76
795,Argentina,2002.0,male,15-24 years,542,3331708.0,16.27
796,Argentina,2002.0,male,,412,,14.94
797,Argentina,2002.0,male,,619,4191889.0,14.77
798,Argentina,2002.0,female,55-74 years,179,2819507.0,6.35
799,Argentina,2002.0,female,75+ years,58,?,5.73
800,Argentina,,female,15-24 years,158,3263542.0,4.84
801,Argentina,2002.0,female,35-54 years,194,4355651.0,4.45
802,Argentina,2002.0,female,25-34 years,91,2772560.0,3.28
803,Argentina,,male,5-14 years,37,,1.05
804,Argentina,2002.0,female,5-14 years,23,3418842.0,0.67
805,Argentina,2003.0,male,75+ years,272,581842.0,46.75
806,Argentina,,male,55-74 years,577,?,23.83
807,Argentina,,male,15-24 years,638,3331226.0,19.15
808,Argentina,,male,25-34 years,456,2845955.0,16.02
809,Argentina,2003.0,male,35-54 years,625,,14.75
810,Argentina,2003.0,female,75+ years,68,?,6.51
811,Argentina,2003.0,female,15-24 years,179,?,5.49
812,Argentina,2003.0,female,55-74 years,147,2854473.0,5.15
813,Argentina,2003.0,female,,196,,4.45
814,Argentina,2003.0,female,25-34 years,69,2859003.0,2.41
815,Argentina,2003.0,male,,37,3531507.0,1.05
816,Argentina,,female,5-14 years,25,3419258.0,0.73
817,Argentina,2004.0,male,,227,593409.0,38.25
818,Argentina,2004.0,male,,500,2459960.0,20.33
819,Argentina,2004.0,male,,653,3333328.0,19.59
820,Argentina,2004.0,male,25-34 years,445,,15.19
821,Argentina,2004.0,male,35-54 years,599,4284709.0,13.98
822,Argentina,2004.0,female,15-24 years,159,3255244.0,4.88
823,Argentina,2004.0,female,55-74 years,136,2895423.0,4.7
824,Argentina,2004.0,female,75+ years,50,1073648.0,4.66
825,Argentina,2004.0,female,35-54 years,185,4450210.0,4.16
826,Argentina,2004.0,female,25-34 years,99,2940630.0,3.37
827,Argentina,2004.0,male,5-14 years,43,3530061.0,1.22
828,Argentina,2004.0,female,5-14 years,25,3416244.0,0.73
829,Argentina,,male,75+ years,225,601176.0,37.43
830,Argentina,2005.0,male,,489,2505136.0,19.52
831,Argentina,2005.0,male,15-24 years,638,3343414.0,19.08
832,Argentina,2005.0,male,25-34 years,451,,15.01
833,Argentina,2005.0,male,,539,4336453.0,12.43
834,Argentina,2005.0,female,55-74 years,161,2943135.0,5.47
